Quarter,MGSC,MGSX,YBWF,YBWG,YBWH,YBWI,YBWL,LF2I,LF2Q,LF2Y,LF32,LF34,LF36,LF38,YBVH,YBVK,YBXD,YBXG,YBXJ,YBXM,YBXP,YBVN,YBVQ,YBXS,YBXV,YBXY,YBYB,YBYE,MGVI,MGXB,YBYH,YBYK,YBYN,YBYQ,YBYT,YBVT,YBVW,YBYW,YBYZ,YBZC,YBZF,YBZI
Jun-Aug 2008,1793118.1099961316,5.709657416483923,1074545.7184908548,276641.3155314522,441931.07597382437,24.645954636796223,206788.0,1776630.6028071253,5.787162589828029,1067479.632100544,271593.2782286665,437557.69247791485,24.628512634340623,204736.0,191909.19605608832,26.871561305069434,153015.71982328276,27547.507834583426,11345.968398222121,5.912154618638542,*,545417.8613382976,13.255595857072011,355282.08722960536,80675.26703091395,109460.50707777828,20.069109363084273,39488.688434678304,793254.2778963359,4.315815953989397,446104.57716421376,122273.02724790468,224876.67348421755,28.34862411086863,110896.0,262536.7747054096,3.203215450722605,120143.33427375302,46145.51341805013,96247.92701360642,36.66074100346721,56290.0
Jul-Sep 2008,1839785.2978706807,5.855466632653904,1111915.2993177476,283996.55362028274,443873.4449326506,24.126371998209688,204406.0,1821604.4145542015,5.931770972237616,1104404.3567798685,279459.22641455045,437740.83135978255,24.030510019756964,202636.0,187239.78961224254,26.48078893162956,147020.85552636298,28711.779877402285,11507.154208477274,6.145677813624763,*,566180.864212257,13.665041242894358,377153.4789432003,81334.17337054154,107693.21189851518,19.020991118862998,39203.7505689861,812993.2248223466,4.42644303445454,456451.3110536167,125999.48080423247,230542.43296449745,28.357239141184117,112528.0,273371.41922383464,3.332633685591709,131289.65379456754,47951.1195681064,94130.64586116072,34.43324328798513,53254.0
Aug-Oct 2008,1874553.2909203675,5.968080734802719,1145643.0716407984,289127.7729625461,439782.44631702325,23.460653183196463,201706.0,1854673.7248717744,6.042682841268262,1134329.3066509375,287229.0223156817,433115.395905155,23.35264634943265,199922.0,189789.83117868923,27.204776282501214,153228.1116887186,24297.49725327189,12264.222236698733,6.462001762966864,*,577346.1355586727,13.966188599568019,389719.5075218992,91178.19320530465,96448.43483146888,16.705478549387003,35001.49731497014,824248.6179455518,4.4920352978294575,459042.31370421563,128877.18724346011,236329.11699787597,28.672067123015477,111992.0,283168.70623745397,3.44109930372972,143653.1387259649,44774.895260509424,94740.67225097964,33.45732426080087,54699.0
Sep-Nov 2008,1941135.071320841,6.162873249865002,1188706.9554456668,312701.82313351333,439726.2927416611,22.653049715002588,199150.0,1921514.3185716504,6.243408541741196,1177267.6939106884,310495.6140143132,433751.0106466486,22.57339466348997,196789.0,192991.0627533996,27.799472462789936,147460.12547762698,29430.039306078965,16100.897969693688,8.342820511987705,*,596656.3913887229,14.383899394188868,398135.58986053505,99036.73454715806,99484.06698102977,16.673594453497724,35643.8690142484,854728.8039547985,4.651149853105245,486810.39245312836,141022.9198303213,226895.49167134886,26.545904457824733,110063.0,296758.81322392006,3.58481846529508,156300.8476543763,43212.12944995495,97245.83611958881,32.76931696253002,53212.0
Oct-Dec 2008,2003173.7920852266,6.3529284183219445,1225115.5575426663,323947.8884020738,454110.34614048665,22.669543098793007,211014.0,1986652.669571908,6.448675128367613,1213513.1446301704,319871.3332142144,453268.1917275232,22.815673754647577,209160.0,191261.6577573634,28.158291838560935,143679.88497584633,31907.05627983943,15674.716501677656,8.195430639612447,*,606453.7855941425,14.612796487501292,400675.32334856864,102958.21617363668,102820.24607193714,16.954341536709876,36800.824580718996,893987.4461536411,4.852668780094905,518360.5902438398,142278.05334220384,233348.80256759748,26.102022301495946,114258.0,311470.9025800798,3.7619457346307326,162399.75897441152,46804.56260639387,102266.58099927443,32.8334300739317,60387.0
Nov-Jan 2009,2057332.3574915288,6.511284820114602,1250389.1971969213,346707.47761952295,460235.6826750846,22.370507176402082,208643.0,2041570.6730930784,6.610776194294954,1240047.6964923847,342438.4641522785,459084.5124484155,22.486829307401845,206137.0,197837.784371798,28.513492879290652,143392.9558804176,38381.29254430367,16063.535947076725,8.119549052818142,*,614052.6131435519,14.8025751503397,402069.262617002,110006.09780893939,101977.25271761035,16.607250019758542,37619.62610410065,931681.1720577232,5.043889874878092,541510.7936668296,147266.86868389635,242903.50970699734,26.07152714812488,115878.0,313760.7879184557,3.7880964227587604,163416.18503267207,51053.21858238352,99291.38430340019,31.645568256669897,56426.0
Dec-Feb 2009,2128405.713572895,6.744484462920959,1289837.1774701688,355427.9992377523,483140.5368649739,22.699644799108317,223671.0,2110347.2406353797,6.843176690064085,1279705.297391457,351170.02703861153,479471.9162053113,22.72004848173482,219651.0,186864.06107886817,27.576927990980383,135046.21612313789,35001.36187661078,16816.4830791195,8.999313716093276,*,623826.5131024797,15.195349632790672,408401.88013523014,109590.35121931741,105834.28174793217,16.965338844222245,39737.622013127504,982478.4849744778,5.315242177108445,575886.2877444869,151654.3536574472,254937.8435725436,25.94844034464187,119763.0,335236.6544170693,4.043593218333861,170502.79346731384,59181.932484376885,105551.92846537863,31.48579580264545,64758.0
Jan-Mar 2009,2234703.719074792,7.071685645704714,1344905.124575729,381313.90939624654,508484.6851028167,22.754008988419212,232379.0,2215440.3736440376,7.175976357742077,1335180.1994340983,378208.0042184681,502052.1699914712,22.66150675793984,229105.0,195904.83183354588,29.170603088824087,142710.12251833634,31631.313500795823,21563.395814413685,11.007077065222882,*,667735.5202443807,16.261311511527424,429301.5569486992,122500.17921556788,115933.78408011355,17.362231087794104,45142.476848081904,1023965.3334123981,5.536113933420685,594656.3144588394,166110.72952580478,263198.2894277537,25.70382813162598,123621.0,347098.0335844677,4.168468182079613,178237.13064985396,61071.68715407798,107789.21578053577,31.05440116367148,62309.0
Feb-Apr 2009,2296411.12441397,7.274435622562395,1365163.1304115164,408276.9246445446,522971.0693579089,22.773407766493378,235950.0,2278446.87616935,7.38863511740305,1355989.3019529786,405064.4282493795,517393.145966992,22.708150511582776,233162.0,191933.05945282176,29.748684513172634,135916.27734621742,33679.09290543515,22337.68920116918,11.638270793396025,1687,692333.4946978255,16.89019639022628,431978.5401036825,129619.37909816248,130735.57549598062,18.88332378791542,50541.811104171604,1052073.8551106313,5.695218442937295,615119.4988101622,183073.00865216512,253881.3476483039,24.131513811034385,118039.0,360070.7151526914,4.311657260737373,182148.81415145443,61905.443988781895,116016.45701245515,32.220464517159435,64581.0
Mar-May 2009,2394608.4763449226,7.589928481113885,1416841.721306473,442076.8480727462,535689.9069657032,22.37066778379439,237132.0,2376476.990763095,7.7136874049791055,1407009.9600681271,438902.7705061154,530564.2601888533,22.32566367152106,234359.0,200425.89458683712,31.045066119263957,144072.5523124396,35316.35220777121,21036.99006662632,10.496143779221986,1622,722471.2162372599,17.608013075544328,453510.578433312,135337.0883540375,133623.5494499104,18.495345758664573,49382.9121727004,1109992.946878642,6.016440032078519,634823.9000391692,203321.0249525275,271848.02188694547,24.490968402222396,127322.0,361718.4186421833,4.331020218900497,184434.69052155226,68102.38255840998,109181.34556222107,30.184071348112557,58801.0
Apr-Jun 2009,2448383.462885813,7.763806134203737,1413404.636402931,482714.1665150904,552264.6599677918,22.556297587341945,240409.0,2427054.440778607,7.883244425553639,1399855.2258320944,478670.9929856631,548528.2219608494,22.600573466530058,236046.0,206336.44346738915,32.30056078648777,143987.95766622276,40284.58730867393,22063.898492492463,10.693166035877514,*,709773.7914682936,17.362021285735768,426549.48640399077,143175.59964879398,140048.7054155089,19.731456289164072,49884.9255734782,1158202.4410095075,6.280382445863858,654831.6162358525,226558.97861087002,276811.84616278525,23.900126295840966,129528.0,374070.7869406226,4.470578847429054,188035.57609686512,72695.00094675245,113340.20989700509,30.29913424247051,58849.0
May-Jul 2009,2478245.8888798235,7.868460582900109,1402840.0070778688,494895.85271903523,580510.0290829195,23.42423048849734,245729.0,2455163.1074812002,7.987439731142294,1389925.633884348,491125.09005018754,574112.3835466646,23.38387953929699,240506.0,221182.481018451,35.075489409147316,155974.45692600717,44144.08707254527,21063.937019898556,9.523329751483077,*,710919.930383929,17.515146630043247,412273.86806641956,147602.14090705215,151043.9214104572,21.24626346160905,53554.013060268,1169746.5842134296,6.346157654768246,643126.8552287142,229727.1982327055,296892.53075200994,25.38092735288035,134946.0,376396.89326401387,4.49477020560954,191464.82685672786,73422.42650673224,111509.63990055377,29.625547366656455,55797.0
Jun-Aug 2009,2483796.077929775,7.870161158874786,1356672.6040892175,516256.5221948108,610866.9516457468,24.594086329136154,251794.0,2463928.6696886886,8.005070191571308,1348848.4208307425,514715.21359325154,600365.0352646947,24.36616946953052,246068.0,214208.79261963442,34.516834630279355,143623.8309940347,46734.47399799619,23850.48762760352,11.13422438730341,*,719116.9084618846,17.649641036401764,409224.7567831784,153715.22988222796,156176.9217964781,21.717876461912724,54724.247917862,1172077.500863369,6.354000828355315,620754.1744087593,236886.31285287117,314437.01360173855,26.827322712885433,138758.0,378392.875984887,4.494843798187258,183069.84190324493,78920.50546171548,116402.52861992658,30.762346758498616,57352.0
Jul-Sep 2009,2475439.463461455,7.8474202875314845,1306181.5177691507,538601.0022164226,630656.9434758817,25.476564981072976,236027.0,2451025.4711645544,7.967258806595715,1298238.2456505108,533810.8519142306,618976.3735998133,25.25377156956755,229410.0,205533.30763690785,33.67608713668732,137283.3495174625,42178.52710809144,26071.43101135391,12.684771782786331,*,727809.6744781034,17.97682832551368,406900.006696176,153138.0255750498,167771.64220687764,23.05158176513428,53605.7900170066,1164701.3281409713,6.304734751387747,593086.9662975619,254873.59740883455,316740.7644345748,27.195020455599384,126039.0,377395.1532054724,4.486249003954048,168911.19525795034,88410.85212444677,120073.10582307536,31.816281900605563,56611.0
Aug-Oct 2009,2483874.7739418354,7.868378820028966,1293012.7705774,567224.0502325923,623637.9531318429,25.10746353537574,236643.0,2457493.327819706,7.984482618866412,1283021.5779699578,562421.1500951563,612050.5997545923,24.90548368233435,230818.0,198270.88273784134,32.64545906721423,130025.3157515176,39942.62388861674,28302.943097707026,14.274886310527943,*,733699.9489910419,18.25200260152793,424260.5790708282,150311.23227075566,159128.13764945805,21.688448781860405,49525.3698755527,1166054.6989614167,6.294082595910172,576721.866174636,273555.6902347285,315777.1425520522,27.080817292131243,127457.0,385849.2432515354,4.585569147097934,162005.00958041838,103414.50383849145,120429.72983262566,31.211601924567578,59229.0
Sep-Nov 2009,2454725.416125247,7.781221708846202,1250340.668960535,567777.2218338943,636607.5253308176,25.933960725256778,236377.0,2428104.0687274802,7.894972657406579,1238618.7921081786,560197.4717663024,629287.8048529996,25.91683828373948,231626.0,199719.07928584746,32.86791804357818,128468.98448697833,42252.15784944574,28997.9369494234,14.519362423016267,*,704114.7931337757,17.57237749914459,405388.94780224306,145028.89564497236,153696.94968656023,21.828393776887903,50387.0224327225,1158265.7119788642,6.258270076034027,552437.6836097484,277065.81922635454,328762.20914276125,28.384005996437583,123030.0,392625.8317267595,4.660555581024626,164045.05306156518,103430.34911312166,125150.42955207266,31.87524086269717,61639.0
Oct-Dec 2009,2452614.1823600233,7.772685955732086,1250753.2410454869,538813.714074071,663047.2272404653,27.034306170506174,246731.0,2430048.5844328045,7.899736848651026,1238901.4661885297,532458.6195025904,658688.4987416842,27.105980635997373,242160.0,196083.53176096597,32.97956857279593,129862.51753932101,37686.487338037245,28534.526883607723,14.552230178306102,*,704412.4798510782,17.53444673883886,408622.4401783787,139979.01789446763,155811.0217782319,22.119287524714544,51036.7180182121,1154927.2482377903,6.242030684900104,541577.1994416857,267111.7467085601,346238.3020875446,29.97923052000388,131216.0,397190.9225101886,4.706068703606877,170691.08388610146,94036.46213300603,132463.3764910812,33.350051318880105,64880.0
Nov-Jan 2010,2433994.7189028007,7.729148954890919,1198964.7894728975,550353.5563729089,684676.3730569943,28.129739466552074,246476.0,2409202.0987348873,7.847435149473584,1186918.5208124206,541884.07091776,680399.5070047063,28.24169493136319,242045.0,199260.66870171053,33.749137420109285,133948.35046003436,38473.335830061675,26838.98241161452,13.46928251645686,*,700057.8696030579,17.517318753570287,389502.2758190526,145342.0835286846,165213.51025532078,23.599979005878335,49028.26202269258,1141930.638197449,6.185107241575364,516108.4321938014,270421.8705976533,355400.3354059943,31.12276030766614,131686.0,392745.5424005832,4.65242852216234,159405.73100000928,96116.26641650933,137223.54498406468,34.93955504760451,66669.0
Dec-Feb 2010,2496312.2404239606,7.919652678638451,1209354.5009096283,556114.1906293369,730843.5488849954,29.276928464720935,271573.0,2471969.4347395636,8.04590335587217,1198932.1040652322,549965.2585416454,723072.0721326865,29.250850029578395,265052.0,199355.45173912705,34.11775026934818,133942.00379005793,35254.179573205554,30159.268375863547,15.128389072263456,*,715220.4225608192,17.809624880628697,388333.7611643479,155993.03659146943,170893.6248050019,23.893840194484916,57012.0510512582,1190841.6352608968,6.452060050247989,529713.0154233971,272351.61663467187,388777.003202828,32.647246425646884,151966.0,390894.73086311755,4.618608847458296,157365.7205318256,92515.35782999,141013.65250130201,36.074585142126615,63184.0
Jan-Mar 2010,2526117.502900427,8.009586729025015,1212625.602912445,545974.8638816958,767517.0361062865,30.383267414324234,283246.0,2500537.7927674637,8.136569685237697,1203355.860885605,541156.7796523762,756025.1522294825,30.234502130549828,276659.0,205084.493850098,34.79799546485518,136112.88697993278,43458.82819544588,25512.778674719288,12.440130502195498,*,732495.9469894835,18.141303598861054,384870.2175463354,160920.33623816824,186705.39320497983,25.488931914548925,63930.7451710593,1200057.3184613402,6.512932115869549,541503.539908924,250545.3366706386,408008.4418817775,33.99907951104433,154858.0,388479.74359950575,4.57798098014355,150138.9584772527,91050.36277744317,147290.42234480986,37.91456949082409,64404.0
Feb-Apr 2010,2509542.269363748,7.952375417358229,1191304.1633461588,530680.2643143695,787557.8417032198,31.382529448403822,294070.0,2486798.2016137736,8.089680455099657,1184395.2490274105,526443.0759494727,775959.87663689,31.203170250539085,287456.0,217321.47503760335,36.4743275988534,142708.7733897709,49420.8372277495,25191.864420082977,11.591981149457965,*,721426.5172134597,17.78629175193814,376342.50827773544,153769.1045136249,191314.9044220994,26.518973153504433,70854.9011653521,1195792.0915905654,6.490002606460122,533858.6636387166,247840.1267259546,414093.30122589436,34.6292055398271,156087.0,375002.1855221196,4.42214453098578,138394.21803993586,79650.19584704054,156957.7716351431,41.855161835019466,66566.0
Mar-May 2010,2507703.9085007124,7.922887015034062,1184932.827709503,521392.6013490621,801378.4794421474,31.956662695528102,302741.0,2485617.871719085,8.062797992906727,1178169.0276350025,517791.1465247471,789657.6975593355,31.769070642109526,296563.0,220009.97400568862,36.13383756472269,142889.1680617765,53688.83363747255,23431.97230643964,10.650413651625529,*,718827.4146317984,17.690394987291675,377962.5938732008,148517.74157170218,192347.07918689545,26.758450675593735,70380.7435281502,1178762.358701555,6.382399492762768,520076.714644863,243491.61631401395,415194.0277426782,35.222878019283534,157725.0,390104.16116167046,4.583967766197575,144004.35112966294,75694.40982587352,170405.40020613413,43.68202576939783,74306.0
Apr-Jun 2010,2487586.4343604315,7.852351583284964,1172662.9073175655,511871.3309237684,803052.196119098,32.28238364009112,314458.0,2467947.423319694,8.003634355593116,1164079.5614712858,507100.58637833665,796767.2754700714,32.28461303273313,308242.0,199180.06383603544,33.72011564516047,131683.70275903225,45121.229333529845,22375.131743473325,11.233620128715533,*,728117.9994047608,17.872343287255728,403169.3972597015,140643.30697122583,184305.29517383353,25.312558585902806,71882.3585021657,1166148.6048000962,6.306023084003838,492318.1812039416,249369.2768443101,424461.14675184456,36.398546892281075,168793.0,394139.7663195392,4.62485153495502,145491.62609489012,76737.51777470266,171910.6224499465,43.616665239146194,71800.0
May-Jul 2010,2487888.078691182,7.820322392815586,1198372.3857068315,486381.99179653707,803133.7011878139,32.28174563263807,321675.0,2469039.623727462,7.982322140223694,1188541.1126985399,483343.61135508027,797154.8996738415,32.286031054875984,315339.0,194067.75878415286,33.17122047318527,131470.67660330646,39838.37648281441,22758.70569803199,11.727195614880474,1429,726496.3734106428,17.685676318069998,409120.22724943265,127748.47234948538,189627.67381172485,26.101668329256782,69984.35316690471,1169542.84815095,6.316850708564763,503888.41204339993,244749.28010055376,420905.1560069963,35.98886151733973,172277.0,397781.0983454366,4.622356476194026,153893.06981069245,74045.86286368353,169842.16567106065,42.69739471722415,76970.0
Jun-Aug 2010,2475873.813955332,7.78201843831829,1181045.5463736216,471634.9790750934,823193.2885066173,33.24859626797881,333950.0,2456276.543685385,7.938657981539634,1174400.6639409866,469418.429250119,812457.4504942792,33.07679066442869,328092.0,188676.6678047165,32.66440376899447,128090.16444763006,35576.33822459528,25010.165132491158,13.255568599704706,2003,740713.199778372,17.980785719206168,409765.2201154311,125708.03470529542,205239.94495764544,27.708422776731272,69719.8143619499,1153246.837245296,6.2286549226788175,488160.0888887701,238107.44759729796,426979.30075922795,37.02410333759357,178352.0,393237.109126948,4.570907858960369,155030.07292179036,72243.15854790472,165963.87765725283,42.20453100820529,83626.0
Jul-Sep 2010,2470289.915312855,7.7546458334707395,1197263.9575556845,450190.75210349285,822835.2056536775,33.309256559445885,330136.0,2451146.5134026622,7.912703020731432,1193441.6830946403,446859.81905115047,810845.0112568715,33.080234364744804,324554.0,195911.86943004534,34.03153415990044,130234.63016932808,37405.28234642022,28271.95691429703,14.430956631952387,2403,710934.0661904025,17.26861463070118,401687.4172686115,119690.20203873754,189556.44688305346,26.663013617958548,64501.7217059263,1164325.809818395,6.284994537609638,507267.0289991677,226776.84333112498,430281.9374881021,36.955458159534835,184762.0,399118.1698740121,4.620742014078585,158074.88111857715,66318.42438721006,174724.86436822484,43.77772738920392,79587.0
Aug-Oct 2010,2512940.235747492,7.897150912235509,1203577.9043679773,467810.3164435214,841552.0149359934,33.488739722680585,335452.0,2494895.1448525814,8.061169231452764,1201495.4305627993,465348.2446135608,828051.469676221,33.18983049787245,330127.0,213065.54050802256,36.16902034218749,142755.12935647776,40507.8944605826,29802.5166909622,13.98748789687089,2439,735152.1438331197,17.918019227475725,405101.6516746298,132336.8542120354,197713.63794645437,26.894247620032186,67867.7742083534,1166097.9652641215,6.296747055203417,501704.4316423475,225471.63893857948,438921.89468319446,37.64022472878413,188405.0,398624.5861422287,4.629869791721467,154016.69169452228,69493.92883232395,175113.96561538245,43.92954466509049,77174.0
Sep-Nov 2010,2501869.6205133335,7.871096661442908,1213579.2037407632,451695.4559834503,836594.9607891198,33.43879129150892,337324.0,2481177.2667615605,8.032436174881314,1205900.5310205952,447894.65153659176,827382.0842043739,33.346351157097104,330392.0,208299.45495953906,36.86284121888106,146935.21831942815,36230.43776129764,25133.798878813308,12.066185619014414,1841,737918.0643935825,18.18439509585917,399885.12471014913,135187.1303758804,202845.809307553,27.48893394746349,71252.13190619441,1166005.4010299095,6.287083097170896,514114.33497708896,210881.1069800462,441009.9590727743,37.822291276115784,187136.0,389646.7001303022,4.522130852445634,152644.52573409697,69396.78086622606,167605.39352997925,43.01470883082806,76439.0
Oct-Dec 2010,2502647.035496386,7.863268630338388,1208678.5724919043,456115.38041521574,837853.082589266,33.478675606489695,341608.0,2481887.4709139494,8.02523530494481,1198932.9147420446,452295.8750928147,830658.6810790901,33.46882930083861,334601.0,214558.08853524912,37.46637611028359,154111.17384203325,34748.06377890748,25698.850914308387,11.977572642331962,2093,745004.7875183069,18.217026329847386,395460.2148602685,140536.29368301682,209008.27897502156,28.054622262395277,75979.6753721138,1152150.9745081956,6.215299474148271,508663.8322332575,205503.66768591534,437983.4745890227,38.014416884556226,185700.0,390933.1849346345,4.5312737547163575,150443.35155634506,75327.35526737614,165162.47811091333,42.24826248468242,78400.0
Nov-Jan 2011,2524049.8179023503,7.908611227852727,1220009.091780156,451673.43424050015,852367.2918816942,33.76982838595741,348726.0,2503257.0276300963,8.076646765235468,1212018.2646414181,448644.4289345419,842594.3340541362,33.65992084527748,341508.0,217439.2344882182,37.22007142693477,152008.65416585814,36346.427750675015,29084.152571685026,13.375761113278262,2891,751125.2422920722,18.284529629076044,409276.45713213156,141775.99748094045,200072.78767900018,26.63640847277006,69447.04573138739,1164570.2459290698,6.282295572850096,510647.5991578576,201269.77207142697,452652.87469978514,38.86866217663565,197704.0,390915.09519299027,4.500678808018418,148076.38132430863,72281.23693745767,170557.47693122388,43.63031231808064,79007.0
Dec-Feb 2011,2491674.4541270514,7.802659343300254,1194331.0124801616,444224.3381522673,853119.1034946225,34.23878677575918,372382.0,2474157.296347649,7.97394372322056,1187933.4772516373,441650.5512855754,844573.2678104364,34.135795208218795,366482.0,219830.13358540455,37.40787412606065,153295.32271024107,39465.41911381131,27069.391761352163,12.313776696512644,2581,739952.6321022408,18.049811460468106,405936.441576711,136027.69048834516,197988.5000371847,26.75691543588269,75456.4740945087,1143093.8919415576,6.161682572435247,495817.7103364039,196942.37294684228,450333.8086583115,39.39604715177111,211716.0,388797.7964978482,4.471590109504153,139281.53785680563,71788.85560326846,177727.40303777426,45.71203968712768,83074.0
Jan-Mar 2011,2483220.803536227,7.778466706955088,1182043.8610145822,442564.20145190926,858612.7410697355,34.57657651091797,388859.0,2466225.4767973176,7.950868371591341,1176809.667020452,441357.61269693833,848058.1970799274,34.386888184337074,383793.0,214627.42601870582,37.221953340129765,150260.73517819558,38352.48988983794,26014.200950672304,12.120632219856674,2657,728345.3490224287,17.87341254707203,392980.91892347165,136839.06463515825,198525.36546379887,27.257037575685196,81866.8819893029,1142043.18200396,6.15012031195812,489558.2403829992,201770.34375590656,450714.5978650543,39.465635360142755,212226.0,398204.8464911325,4.575375914129248,149243.96652991598,65602.30317100653,183358.5767902101,46.04629461592785,92183.0
Feb-Apr 2011,2461507.7860695836,7.716984327492512,1185260.4285880988,436001.8026072199,840245.5548742649,34.135401059036596,388878.0,2443746.6053637946,7.886898676372614,1177601.8239733302,433784.5887492982,832360.1926411665,34.06082246065177,383996.0,210307.41088208207,36.54347688363504,144071.52477760118,40659.62821169103,25576.25789278991,12.161367868833848,2442,702069.033836015,17.317679895976443,391443.66607879486,123830.25743967234,186795.11031754783,26.606373634929227,84272.444916321,1152352.3795937654,6.212217008668574,498405.32141264074,204347.2011364599,449599.8570446648,39.015831008494175,206086.0,396778.96175772103,4.551292275022364,151339.91631906197,67164.71581939666,178274.32961926243,44.930388655061634,96178.0
Mar-May 2011,2500440.089803457,7.82195908362077,1233998.231430721,446887.1082334259,819554.75013931,32.776420178246696,387568.0,2481875.862931735,7.992986834590493,1227907.9974333397,447356.7068400443,806611.1586583507,32.5000605673136,382366.0,206933.40356825927,36.42574604562244,138043.3295473612,43391.55936405875,25498.51465683929,12.322087307875512,2631,727693.5753050791,17.78236041754902,413168.4055047644,132818.80779173214,181706.36200858257,24.970175383560832,79170.9034493503,1168881.374812862,6.2955355348957,524167.0467595651,203520.77661133045,441193.5514419663,37.74493810482706,207277.0,396931.7361172567,4.541666931634766,158619.44961903017,67155.96446630458,171156.32203192197,43.11983811275828,98821.0
Apr-Jun 2011,2539721.654291189,7.940033426316909,1259305.3461506204,434478.67621968384,845937.6319208847,33.30828126348269,410696.0,2521767.2345859297,8.11375582379185,1250370.3120026398,432547.8034346368,838849.1191486533,33.264335726306285,406785.0,211183.06198991137,37.03535675430434,145450.29919455433,40013.24126025544,25719.5215351016,12.178780482087276,3947,755910.4662301755,18.35394642876757,422773.6107742774,129182.2305059339,203954.62494996423,26.981320415777898,94132.2175033756,1183631.5706868796,6.368205755069628,530462.2975990963,200230.49869848095,452938.7743893026,38.2668716859635,212465.0,388996.5553842223,4.465595022471082,160619.13858269248,65052.705755013565,163324.71104651626,41.98615869109588,99114.0
May-Jul 2011,2556212.9436219605,8.012875366077722,1254466.8184171047,442233.78156807384,859512.3436367824,33.62444219607614,419708.0,2534548.0809811857,8.172132068731251,1243339.6230348046,440037.8542199407,851170.6037264401,33.582736508866354,415250.0,211282.90126760938,37.49305924353125,141140.81071268657,40845.96380531352,29296.12674960932,13.865829451339776,3992,782232.7953020707,19.04463238648437,427911.94184375973,135599.25344881666,218721.60000949423,27.96119023941353,91465.8372818652,1176272.0788156604,6.342163176065236,523612.9553888308,199990.09658408095,452669.0268427488,38.483360694791166,220555.0,386425.16823662026,4.450073458474356,161801.1104718275,65798.46772986269,158825.59003493015,41.10125403055431,102329.0
Jun-Aug 2011,2610645.554251107,8.181446424298002,1260118.5700191518,473881.7287213988,876645.2555105564,33.57963527768257,426333.0,2588010.063481801,8.333709237854524,1256891.113975701,470829.1055807757,860289.8439253243,33.24136393689003,421432.0,219367.14553521818,38.70384968879448,142223.16324543481,44565.855936979744,32578.126352803603,14.850959688297246,4430,804206.1715003995,19.55832334391387,427465.3738348667,146894.4093568825,229846.38830865017,28.580530273701836,96447.8195681456,1199466.895622923,6.462011321657029,532539.1702969347,209474.29715508153,457453.4281709069,38.13806198739117,224098.0,387605.3415925664,4.471216895453133,157890.86264191568,72947.16627245501,156767.31267819565,40.445085724072015,100960.0
Jul-Sep 2011,2661730.066621092,8.332914648329453,1282411.9389616216,500834.1354931542,878483.9921663161,33.00424799579693,425118.0,2634453.513410433,8.481651527120357,1271895.5728845352,496523.77289120434,866034.1676346939,32.87338961292085,420130.0,228746.2593200726,40.42441408527274,144140.3911205056,47295.301598143145,37310.56660142382,16.31089693546294,3262,811518.9488006171,19.803018546878736,428319.5772923725,159108.43235696678,224090.93915127794,27.61376545581255,87535.6868027561,1207415.5271012653,6.50719445393775,540287.7791201337,220034.77295671782,447092.9750244138,37.02892376229284,229071.0,414049.33139913686,4.74638764319043,169664.1914286098,74395.62858132645,169989.51138920066,41.05537637623511,106345.0
Aug-Oct 2011,2677061.550366304,8.371707799915985,1296841.6069277092,502880.0836890467,877339.8597495479,32.772494888266614,433535.0,2645437.260331994,8.510776440201049,1283256.564009118,498190.1266181546,863990.5697047214,32.65965073752282,427628.0,218009.46788903003,39.52291137545454,139233.90740120513,45203.53871388288,33572.021773942004,15.399341184131805,3178,828105.4274234995,20.116081994325764,440031.9615359785,161234.1835098849,226839.28237763612,27.392560761666008,97732.1334819533,1211874.4254737487,6.531477298177045,547091.2551752392,222473.39397981105,442309.77631869854,36.49798749947131,232643.0,419072.22958002554,4.786728162156556,170484.48281528644,73968.9674854678,174618.77927927126,41.66794336486242,100382.0
Sep-Nov 2011,2712799.2592390333,8.467406220350217,1321391.5680441568,526807.146485646,864600.5447092304,31.871158242344823,427504.0,2683268.625775758,8.622849842865556,1300988.4663213342,519671.2598418645,862608.8996125595,32.1476907427847,423179.0,219098.39656673046,38.57457364636556,137193.86480246004,45322.79047589382,36581.74128837665,16.696489733203048,4083,834871.3232361093,20.27852415201049,457845.9872805776,166385.22840979492,210640.10754573686,25.23024826499711,91916.8196718969,1217393.552369067,6.563475260660452,550005.0646196047,235356.3963268862,432032.0914225762,35.48828483458246,223992.0,441435.98706712626,5.013397442496262,176346.6513415145,79742.73127307116,185346.6044525407,41.987198570730996,106530.0
Oct-Dec 2011,2688679.66094618,8.394072285556039,1304316.8971375157,517473.2829359566,866889.4808727081,32.24220026894684,426951.0,2661504.7639690014,8.551785170001295,1283205.2628164627,509287.5543873571,869011.9467651817,32.651151278393996,422143.0,214488.66447839796,37.71572541022248,135807.43240863114,44697.9990126192,33983.23305714763,15.84383638165187,2677,827073.2066869636,20.15766381128182,445804.87688457826,168862.27854319595,212406.0512591894,25.6816506134967,93660.0729977097,1213270.3725491925,6.532199610354512,555951.0981074843,229049.17398920766,428270.1004525006,35.29881798338698,217568.0,433847.41723162617,4.938340686503805,166753.48973682185,74863.83139093377,192230.09610387057,44.3082264567778,113290.0
