Quarter,JN5P,YBTO,YBVH,YCAS,JN5Y,AGNR,AGOS,AGPT,JN69,AGNH,AGOJ,AGPK,YBUA,YBVK,LWEX,AIWY,AIYA,AIZB,AIWG,AIXR,AIYS,JN5Q,YBTR,YBVN,YCAV,JN5Z,AGNS,AGOT,AGPU,JN6A,AGNI,AGOK,AGPL,YBUD,YBVQ,LWFA,AIXA,AIYB,AIZC,AIWH,AIXS,AIYT,JN5R,MGUQ,MGVF,MGVU,JN62,AGNT,AGOU,AGPV,JN6B,AGNJ,AGOL,AGPM,AIVZ,MGWY,AIYL,AIXB,AIYC,AIZD,AIWI,AIXT,AIYU
Aug-Oct 2015,1476360.0,383666.7608678059,126881.4659797246,965811.7731524694,1319783.7698546657,311269.099665764,94427.42045887036,914087.2497300315,156576.23014533418,72397.66120204193,32454.04552085424,51724.52342243801,25.987344608889835,24.852004043413572,65.4184462565004,23.584855851049063,23.275383389993394,69.26037966285118,46.237964175559945,30.952329280270398,33.03472268710727,5766107.0,3594149.23467223,498314.0219976118,1673643.7433301578,1904446.3057344856,668535.3612623105,115211.51671042299,1120699.4277617522,3861660.6942655146,2925613.8734099194,383102.5052871888,552944.3155684059,62.33233678584581,12.176383531005836,29.025540860239985,35.10392281731867,14.700092587090497,58.84647019909197,75.76051095722612,11.578584001752521,14.318821857899547,7242467.0,3977815.995540036,625195.4879773364,2639455.5164826275,3224230.0755891516,979804.4609280745,209638.93716929335,2034786.6774917836,4018236.924410849,2998011.534611962,415556.550808043,604668.8389908439,54.92349492983587,13.582314322179265,36.444149714215165,30.388788577658758,17.624961179710738,63.10922700266589,74.6101235693445,12.173671079916748,15.04811314926384
Sep-Nov 2015,1474492.0,373491.8518462081,129141.59815342407,971858.5500003682,1320492.961573939,299034.72958116245,99188.1426176004,922270.0893751762,153999.0384260612,74457.1222650456,29953.45553582367,49588.46062519192,25.330205375560404,25.692997183836187,65.91141559264942,22.645689017890184,24.90769605219791,69.8428629468719,48.349082582612695,28.68814268315868,32.20050016675962,5762025.0,3588352.540268678,503299.83297270397,1670372.6267586173,1905795.634231944,669506.5055497506,116575.86756368421,1119713.2611185093,3856229.3657680564,2918846.034718928,386723.96540901973,550659.3656401082,62.27589328870802,12.300649885708472,28.98933320765907,35.13002619609677,14.82998112551009,58.75306045444718,75.69171223656126,11.699161276090084,14.279735809501881,7236517.0,3961844.3921148865,632441.431126128,2642231.1767589855,3226288.595805883,968541.2351309131,215764.01018128463,2041983.3504936853,4010228.404194117,2993303.1569839735,416677.42094484344,600247.8262653002,54.747945622388315,13.76582684357186,36.51247107909766,30.02029131522825,18.218614756232586,63.29202394194452,74.64171252324216,12.219348803386108,14.967921169715126
Oct-Dec 2015,1472596.0,364165.3623347357,133514.78910565982,974915.8485596043,1315716.933149221,290404.3323521714,101143.22146123715,924169.3793358123,156879.06685077882,73761.02998256433,32371.567644422656,50746.46922379185,24.72948197161582,26.827428966021387,66.20389085394801,22.07194610295674,25.83165709405423,70.24074525846346,47.017764360317585,30.501060341701574,32.34750833395838,5757968.0,3598119.954449158,491527.40482919593,1668320.6407216457,1912703.101391511,682817.8918835754,116081.89239386717,1113803.3171140684,3845264.8986084885,2915302.062565583,375445.5124353287,554517.3236075771,62.48940519379681,12.018821224623366,28.97412143870278,35.69910517669043,14.53021951919243,58.23189789903959,75.81537655885717,11.409125248241644,14.420783437007003,7230564.0,3962285.316783894,625042.1939348557,2643236.4892812497,3228420.0345407315,973222.2242357467,217225.1138551043,2037972.6964498807,4002143.9654592676,2989063.092548147,407817.0800797514,605263.792831369,54.799118253899614,13.625410273724345,36.55643583655784,30.145464772962704,18.247351806714395,63.12600822215499,74.68654596999575,12.005636329651729,15.123488761402207
Nov-Jan 2016,1470792.0,361040.41470852547,132885.4724816162,976866.1128098585,1304162.1122237057,289581.11807414563,97715.75443398632,916865.2397155738,166629.88777629434,71459.29663437985,35169.71804762988,60000.873094284616,24.547346919790524,26.90392950197012,66.4176928355511,22.20438052600574,25.230194553645568,70.30301149848938,42.88504156608212,32.98325334104737,36.00846996598688,5753863.0,3602456.375489928,499027.46710129315,1652379.1574087795,1909408.0183660027,691523.5491169372,120142.51073956648,1097741.958509499,3844454.9816339975,2910932.826372991,378884.9563617266,554637.1988992805,62.60935262952781,12.166998243884812,28.71773550063287,36.2166463356908,14.80196310793219,57.49121968435556,75.71769835462517,11.516897937331109,14.426939619502182,7224655.000000001,3963496.7901984537,631912.9395829095,2629245.270218638,3213570.1305897087,981104.6671910827,217858.2651735528,2014607.1982250728,4011084.8694102927,2982392.123007371,414054.67440935655,614638.0719935651,54.86070670777294,13.75095969109536,36.39267577785566,30.530053097395587,18.170558846542928,62.69062495472538,74.35375266556854,12.19081879110483,15.323487086523023
Dec-Feb 2016,1468959.0,367522.8039369292,129093.2642969191,972342.9317661515,1296355.751180112,293448.7088332705,93210.8071882459,909696.2351585955,172603.24881988787,74074.09510365874,35882.45710867319,62646.69660755596,25.019269015468044,25.99458063369211,66.19265287636696,22.636433599815113,24.106689044492317,70.17334819785937,42.91581740790718,32.633305052510465,36.295201298863184,5749899.0,3587649.4111425946,502004.51287943637,1660245.0759779694,1892160.419410371,671496.6595944266,121158.27497054874,1099505.4848453957,3857738.5805896297,2916152.7515481682,380846.2379088877,560739.5911325737,62.39499878419769,12.27498762011952,28.874334592276657,35.488357789646415,15.285122149279598,58.10847080228113,75.59228523728672,11.55129980708926,14.535448149699882,7218858.0,3955172.2150795236,631097.7771763555,2632588.0077441204,3188516.170590483,964945.3684276971,214369.08215879463,2009201.7200039914,4030341.8294095173,2990226.846651827,416728.69501756085,623386.2877401296,54.78944474430061,13.760589285890104,36.468206020178265,30.263148022517267,18.177431986200585,63.013690773658716,74.19288420729127,12.231703346893879,15.467330418260369
Jan-Mar 2016,1467132.0,369223.54293918377,126751.78151320931,971156.675547607,1286952.0004717698,285578.3424630883,90654.37426197168,910719.2837467098,180179.9995282303,83645.20047609553,36097.40725123764,60437.39180089714,25.16634787729964,25.556066050898014,66.19422625555212,22.190287000478744,24.095292682432852,70.76559836053397,46.42313280891651,30.145833581172134,33.542786080109785,5745803.0,3582426.7173709767,499918.4394763851,1663457.8431526385,1885112.657207908,667461.3570867256,121465.7587242306,1096185.5413969518,3860690.3427920924,2914965.360284251,378452.68075215444,567272.3017556868,62.3485823891104,12.245864087162412,28.950833210826033,35.40697446036572,15.396321952931377,58.149603802487974,75.50373382642537,11.49118259621421,14.69354574926694,7212935.000000001,3951650.2603101605,626670.2209895944,2634614.518700246,3172064.657679678,953039.699549814,212120.13298620228,2006904.8251436618,4040870.3423203225,2998610.5607603467,414550.0880033921,627709.693556584,54.78560752745118,13.687775321741713,36.52624789631746,30.04477532456572,18.205239063598206,63.2680932365258,74.20704716396577,12.145636571590732,15.534022138313514
Feb-Apr 2016,1465216.0,355072.86703479773,132695.968600848,977447.1643643545,1285311.68337837,271748.000914554,96951.46558704648,916612.2168767694,179904.31662163013,83324.8661202437,35744.50301380152,60834.9474875849,24.23348277897578,27.20468363418967,66.71010720360373,21.14257611043257,26.29552640988853,71.31439235559623,46.31621279854578,30.019897874457808,33.8151683239104,5741741.0,3570384.336440975,482390.5947864017,1688966.068772623,1926896.583247235,686066.3550447344,115888.03490968389,1124942.1932928166,3814844.416752765,2884317.9813962406,366502.55987671786,564023.8754798064,62.18295698884667,11.90272351591729,29.415573930844722,35.60473151540728,14.450701481448434,58.38103627736197,75.60774873884377,11.274155408566559,14.784977154059389,7206957.0,3925457.203475773,615086.5633872497,2666413.2331369775,3212208.266625605,957814.3559592885,212839.50049673038,2041554.410169586,3994748.7333743954,2967642.8475164846,402247.0628905194,624858.8229673913,54.46760960937846,13.546539687078091,36.997768033540055,29.81794069552855,18.18124967708819,63.55610348746845,74.28859849740022,11.936504562012159,15.642005659754435
Mar-May 2016,1463371.0,352413.13580407185,138937.1250196225,972020.7391763057,1276465.4953641621,265317.67317959166,101664.12917127856,909483.6930132918,186905.50463583806,87095.46262448018,37272.99584834393,62537.04616301396,24.082282333329815,28.276595353121376,66.4233977013557,20.785338432034884,27.702771232802924,71.25015884223535,46.59866106895821,29.969814136185086,33.45917836120426,5737670.0,3585621.3888652227,472089.7981365685,1679958.812998209,1903347.598543283,667891.0291647478,110432.27955532391,1125024.2898232115,3834322.401456717,2917730.359700475,361657.5185812446,554934.5231749974,62.492638803995746,11.634386391245151,29.27946035582752,35.090333981870394,14.188484183639105,59.10766329199368,76.0950711549969,11.028201969531583,14.47281853409534,7201041.0,3938034.5246692942,611026.923156191,2651979.5521745146,3179813.0939074447,933208.7023443393,212096.40872660244,2034507.9828365033,4021227.9060925553,3004825.822324955,398930.51442958857,617471.5693380113,54.68701712251457,13.431933821168107,36.82772466056664,29.347910546452464,18.51876907527962,63.98199902801337,74.7240865849048,11.720301777240781,15.355299022034568
Apr-Jun 2016,1461492.0,353177.0317604579,143060.2974036454,965254.6708358966,1273471.6340420642,267328.88563360693,107443.20780607843,898699.5406023788,188020.3659579359,85848.146126851,35617.08959756698,66555.1302335179,24.165512487270398,28.829007613076215,66.04584019863924,20.99213508078632,28.668945657067717,70.57083303456555,45.65896129893559,29.322867061630316,35.397830386314475,5733630.0,3580339.830588784,475154.6949913101,1678135.4744199063,1897708.3443941898,660599.6569709653,100511.53416142685,1136597.1532617977,3835921.6556058098,2919740.1736178184,374643.1608298833,541538.3211581084,62.44455660007332,11.716319477051801,29.268290322534003,34.810389010638524,13.205893610877581,59.89314198987918,76.11574051182497,11.372178729549447,14.117554261482509,7195122.0,3933516.8623492415,618214.9923949556,2643390.1452558027,3171179.978436254,927928.5426045723,207954.74196750525,2035296.6938641765,4023942.021563746,3005588.3197446694,410260.2504274503,608093.4513916264,54.6692170382829,13.58197301870056,36.73864244770002,29.261301752483458,18.307756156993566,64.18105272182643,74.69263482520721,12.010492912652092,15.11188402151269
May-Jul 2016,1459705.0,348109.16332050227,142616.5875901077,968979.24908939,1279098.59017978,268649.3875437027,105574.301701928,904874.9009341493,180606.40982022008,79459.77577679961,37042.285888179715,64104.34815524076,23.847911963068036,29.06238103980946,66.38185449042032,21.003024286497215,28.211549598783357,70.74317084556924,43.99609950493772,31.795390878747593,35.4939496438979,5729642.0,3570303.607603448,480133.3561685601,1679205.0362279916,1874800.7499236194,645332.2788453272,105845.88950018157,1123622.5815781108,3854841.25007638,2924971.328758121,374287.46666837856,555582.4546498806,62.312856677667604,11.85386565605088,29.307329083178175,34.42137938506897,14.090650389016249,59.932906556810785,75.8778673103637,11.344592524454994,14.412589743841522,7189347.0,3918412.7709239502,622749.9437586678,2648184.285317382,3153899.3401034,913981.6663890299,211420.19120210956,2028497.4825122603,4035447.6598966,3004431.1045349203,411329.75255655823,619686.8028051214,54.50304138781937,13.713447037367207,36.83483750773724,28.979417788237505,18.78619532889725,64.31712822026071,74.45099918882116,12.042112131550263,15.356085743929574
Jun-Aug 2016,1456907.0,347946.3864664114,140027.89902938728,968932.7145042014,1280779.265972337,274566.4653909861,99167.02041728297,907045.7801640679,176127.73402766327,73379.92107542533,40860.878612104316,61886.93434013362,23.8825392743951,28.695753688560476,66.50614723549282,21.437453953671074,26.534154466468422,70.81983634982258,41.66289964526544,35.76732544228213,35.13752940829493,5723774.0,3568807.4230319327,487989.0080005919,1666977.5689674765,1889294.9060938188,650003.1018717361,113369.66614777461,1125922.1380743082,3834479.093906182,2918804.3211601963,374619.34185281734,541055.4308931682,62.35059984953865,12.028925194957106,29.123748928023304,34.40453365830746,14.851154101540736,59.594832677667576,76.11996961461621,11.374769242718505,14.11027202503262,7180681.0,3916753.8094983436,628016.9070299792,2635910.283471678,3170074.172066156,924569.5672627222,212536.6865650576,2032967.9182383763,4010606.827933845,2992184.2422356214,415480.2204649217,602942.3652333019,54.54571522531558,13.818450835066795,36.70836071776031,29.165549986488692,18.691013777261958,64.1299795491331,74.60677076085051,12.19252144724535,15.0336941789909
Jul-Sep 2016,1454144.0,339518.24442391895,123789.10220469172,990836.6533713897,1293788.3897102368,271418.4996034549,87861.4979872733,934508.3921195087,160355.61028976337,68099.74482046404,35927.60421741842,56328.261251880904,23.34832344141426,26.718570967086713,68.13882623532399,20.978585196938045,24.45488158997379,72.23038941699002,42.46795275663108,34.53669111988537,35.12709106347795,5717868.0,3567278.0137215434,473011.0366099556,1677578.949668503,1868761.259297905,651067.6861326944,109264.60289108226,1108428.9702741285,3849106.7407020964,2916210.327588849,363746.4337188733,569149.9793943744,62.38825404366703,11.707356347960944,29.339238850363508,34.839532492090555,14.370638268088257,59.31356746396625,75.7633010472689,11.089976490234198,14.786547054565668,7172012.000000002,3906796.258145462,596800.1388146473,2668415.6030398924,3162549.649008142,922486.1857361493,197126.10087835556,2042937.3623936372,4009462.35099186,2984310.072409313,399674.0379362918,625478.2406462553,54.472807046968995,13.251634609564094,37.20595563755181,29.16906572598678,17.606639658665006,64.59779573845917,74.4316771467141,11.81075397825888,15.600052722568272
Aug-Oct 2016,1451333.0,334892.0106254915,126096.83099052943,990344.1583839792,1267301.545330638,263371.84396676667,86007.90123341608,917921.8001304553,184031.4546693621,71520.16665872488,40088.92975711334,72422.35825352388,23.07478784162501,27.35355384058544,68.23686627286634,20.78209759446424,24.617311797550386,72.4312065674133,38.86301218844395,35.91905233937941,39.35324990156745,5712027.0,3569680.1190256113,458027.5016661573,1684319.3793082316,1865518.624873862,645829.1075344197,97434.23327378806,1122255.284065654,3846508.3751261383,2923851.0114911916,360593.2683923692,562064.0952425777,62.494104440080754,11.371915362304524,29.48724470854622,34.61927953563519,13.108978732603745,60.157817193679094,76.01311959694641,10.978821306268372,14.612319548742592,7163360.0,3904572.1296511027,584124.3326566867,2674663.5376922106,3132820.1702044997,909200.9515011865,183442.13450720414,2040177.0841961093,4030539.8297955003,2995371.178149916,400682.1981494826,634486.4534961015,54.50755133974982,13.013228619080397,37.338114204677844,29.02180470326316,16.788843205639015,65.12270010260224,74.3168732884571,11.798465858805104,15.741972050634564
Sep-Nov 2016,1448549.0,357909.9229948413,123524.2671502335,967114.809854925,1270567.29323551,282343.5886484439,88941.91587517284,899281.7887118931,177981.70676448988,75566.33434639734,34582.35127506065,67833.02114303189,24.7081681734509,25.657560198001484,66.7643835213669,22.221852408104546,23.955127467012492,70.77797401992497,42.45736020859083,31.396063493583515,38.112355688773306,5706194.0,3568425.3313185847,446037.4167383106,1691731.2519431035,1862916.0039632558,630176.6300736254,101303.58171013216,1131435.7921794984,3843277.9960367433,2938248.7012449596,344733.8350281784,560295.4597636053,62.535997397189526,11.110762379205145,29.647278938344957,33.827431227868445,13.849121285604896,60.73466488947585,76.45163072447359,10.500629571411682,14.57858266670774,7154742.999999999,3926335.254313426,569561.6838885441,2658846.0617980286,3133483.297198766,912520.2187220694,190245.497585305,2030717.5808913915,4021259.702801233,3013815.0355913565,379316.1863032391,628128.4809066372,54.87737650833058,12.668477318706664,37.16200654304465,29.121591920972843,17.251669576956434,64.80703384335217,74.9470379516129,11.178942442769522,15.620191863486935
Oct-Dec 2016,1445802.0,372380.16881384904,121682.08701371931,951739.7441724318,1272536.5081941779,298009.9937083251,90937.5620732623,883588.9524125906,173265.49180582215,74370.17510552393,30744.524940457013,68150.7917598412,25.755958894360987,24.62889758900897,65.82780658571725,23.418581061475628,23.38041741656504,69.43525366250337,42.922669904097404,29.24854937226505,39.33315921684944,5700235.0,3555885.556327881,440422.64472492697,1703926.7989471927,1875161.6804200432,626977.1784380772,107288.00662499365,1140896.4953569723,3825073.3195799575,2928908.3778898036,333134.63809993333,563030.3035902204,62.38138526442999,11.020737705087406,29.892220214555937,33.43589968720095,14.611615640714055,60.84256665811384,76.5713002910866,10.212453866089099,14.719464348778768,7146037.000000001,3928265.72514173,562104.7317386463,2655666.5431196243,3147698.1886142213,924987.1721464023,198225.56869825596,2024485.4477695627,3998338.8113857796,3003278.552995328,363879.16304039035,631181.0953500615,54.971248051776534,12.518003517446108,37.16278747394709,29.386145580673645,17.648087623114918,64.3163774434437,75.11315810563902,10.806715744482533,15.786083299211487
Nov-Jan 2017,1443012.0,377040.5445442463,112919.93323447832,953051.5222212751,1274725.9797185038,301018.68184715416,84859.01114743252,888848.2867239171,168286.020281496,76021.86269709212,28060.922087045794,64203.23549735808,26.128718579211142,23.046743228435478,66.04598729749131,23.61438353312825,21.99116784618668,69.72857703270473,45.17419959776134,26.960195334168514,38.151259023158204,5694466.0,3539768.539981038,437717.91918793856,1716979.5408310234,1876323.375630217,630918.0736681961,103030.23116821254,1142375.0707938082,3818142.6243697824,2908850.4663128415,334687.68801972596,574604.470037215,62.16155369056621,11.004887726994092,30.151721703686057,33.62523122946673,14.03780490932221,60.88369870732483,76.18496092175113,10.318598767604003,15.049319173404596,7137478.0,3916809.0845252844,550637.8524224169,2670031.0630522985,3151049.3553487207,931936.7555153504,187889.2423156451,2031223.3575177253,3986428.644651279,2984872.329009934,362748.6101067718,638807.7055345732,54.87665369371765,12.325559994197265,37.408606556157494,29.575441398067674,16.77843188848714,64.461807114187,74.875849916813,10.836012102448066,16.024561392605943
Dec-Feb 2017,1440217.0,371546.3050207463,124686.22603240095,943984.4689468526,1274365.907464071,294883.4905732099,91528.86106222976,887953.5558286313,165851.09253592894,76662.81444753642,33157.3649701712,56030.91311822133,25.7979391314466,25.126572368760492,65.54459980314444,23.13962487901253,23.686836270850524,69.67806896181159,46.22388268616837,30.19241558881007,33.783867360465585,5688645.0,3539016.860897331,432089.54178762133,1717538.5973150474,1896373.026915167,633644.1176356325,101722.86874871868,1161006.0405308157,3792271.973084833,2905372.7432616986,330366.67303890263,556532.5567842316,62.21194785220964,10.88083516209679,30.19240253724828,33.41347449274695,13.83293928503225,61.2224506493549,76.61298461403115,10.209928258580495,14.675438911928007,7128862.0,3910563.1659180773,556775.7678200223,2661523.0662619,3170738.9343792377,928527.6082088423,193251.72981094843,2048959.5963594469,3958123.0656207614,2982035.5577092348,363524.0380090738,612563.4699024529,54.855363533731996,12.463253316536102,37.33447310751562,29.284265511144262,17.227249893199495,64.62088613298556,75.33963720356317,10.865866459958347,15.476109755733
Jan-Mar 2017,1437447.0,365701.55935806094,133210.62453035812,938534.8161115808,1259226.765049742,280224.51191907655,96235.7387501507,882766.5143805147,178220.23495025787,85477.04743898439,36974.88578020741,55768.30173106608,25.4410464774048,26.70021475365501,65.29178579186438,22.253697244753777,25.563320052800798,70.10385570589771,47.96147163807823,30.195428367816348,31.291790040918325,5682694.0,3554469.1855756594,423369.5325202807,1704855.2819040592,1888800.8851973717,630285.1281385727,98971.55749772808,1159544.1995610711,3793893.114802627,2924184.0574370865,324397.97502255265,545311.0823429881,62.54901611059226,10.643205080042401,30.000828513801007,33.36959089113887,13.571566698956225,61.390494289179856,77.07607908161148,9.98583295053618,14.373390758304408,7120140.999999998,3920170.7449337197,556580.1570506388,2643390.09801564,3148027.650247114,910509.6400576492,195207.29624787878,2042310.7139415857,3972113.349752885,3009661.1048760707,361372.86080276,601079.3840740542,55.05748755444196,12.432680960737166,37.125530210927565,28.923177977365484,17.654364316794705,64.87588232527972,75.76976888293756,10.71994125487815,15.132483168221992
Feb-Apr 2017,1434681.0,366710.0246342595,132307.16688582607,935663.8084799144,1256411.819362535,280891.29706223035,99271.39395032768,876249.1283499768,178269.1806374653,85818.72757202918,33035.772935498404,59414.68012993771,25.560387614686437,26.513548858466663,65.21755069453867,22.35662644472304,26.112871225190375,69.74219080448948,48.139968594208796,27.795138420867854,33.32863253058056,5676882.0,3549485.1158366073,427527.01790741517,1699869.8662559777,1883074.8094869745,617341.4738628863,102249.49258601226,1163483.843038076,3793807.1905130255,2932143.641973721,325277.52532140294,536386.0232179015,62.52525798205084,10.749955080095127,29.94372379513926,32.78369349707753,14.209390800248942,61.78638454385441,77.28762941105649,9.98573744737788,14.138462928722728,7111563.0,3916195.1404708666,559834.1847932413,2635533.674735892,3139486.62884951,898232.7709251167,201520.88653633994,2039732.9713880531,3972076.371150491,3017962.36954575,358313.2982569013,595800.7033478392,55.067994763891804,12.507384203972084,37.05983726412734,28.610816898248153,18.324184254272662,64.97027101961348,75.97946483268682,10.6126789845362,14.999729302165171
Mar-May 2017,1431920.0,347722.7618391573,118192.14890221725,966005.0892586252,1258654.815926949,266795.25155969337,86572.76874504829,905286.7956222073,173265.18407305074,80927.51027946395,31619.38015716897,60718.29363641783,24.283672400633925,25.36775410646274,67.46222479318853,21.19685621376734,24.499321888378198,71.9249459158109,46.707312096435906,28.094405837868603,35.04356282611183,5671025.0,3551238.3182615563,437506.7659345927,1682279.9158038497,1868702.305799742,616983.4121847863,109973.2325049169,1141745.6611100389,3802322.694200257,2934254.9060767703,327533.53342967585,540534.2546938111,62.620748775777855,10.968531623342967,29.664477158958913,33.016677416724114,15.12789425727834,61.098317135184885,77.17006530120223,10.041532107436012,14.21589639191583,7102944.999999999,3898961.0801007138,555698.91483681,2648285.005062475,3127357.121726691,883778.6637444797,196546.00124996516,2047032.456732246,3975587.878273308,3015182.4163562343,359152.9135868448,601252.5483302289,54.89217613399391,12.47455283833853,37.28432368633679,28.259601617116363,18.193234646824973,65.45566678365242,75.84242906148008,10.64366396545726,15.123613582184658
Apr-Jun 2017,1429131.0,339618.815873628,111272.44483979618,978239.7392865759,1253107.5905662251,265281.36110356887,77936.47712385208,909889.7523388042,176023.409433775,74337.4547700592,33335.967715944105,68349.98694777169,23.764008748927008,24.678332568197266,68.44996989685171,21.16987903518322,22.70758347711819,72.61066481351888,42.23157306700568,30.960256436798556,38.8300551430274,5665160.0,3552407.3502555974,434178.9719988784,1678573.6777455248,1868309.9943795642,613902.5126994203,110066.45547020655,1144341.0262099372,3796850.005620436,2938504.837556177,324112.51652867184,534232.6515355876,62.706213950808056,10.890996378910556,29.62976646282761,32.858707310147835,15.203200732274736,61.25006180197386,77.39322947196598,9.934125928769362,14.07041760261187,7094291.0,3892026.166129225,545451.4168386746,2656813.4170321007,3121417.5849457895,879183.8738029893,188002.93259405863,2054230.7785487415,3972873.4150542114,3012842.292326236,357448.48424461595,602582.6384833592,54.86138313369475,12.291925010105912,37.450020263224346,28.166172896673107,17.616684489267566,65.81082865862108,75.83534579556003,10.605864833072557,15.167426080076524
May-Jul 2017,1426326.0,338230.3338054439,107314.3398595691,980781.3263349872,1245544.181526437,264761.1656937479,70306.83582875176,910476.1800039373,180781.81847356312,73469.168111696,37007.50403081733,70305.1463310498,23.713396082343298,24.08610094624415,68.76277417189249,21.25666593129425,20.982855870834534,73.09866590907536,40.63968862136425,33.49802570363288,38.889500572941174,5659238.0,3546181.67425669,425490.2226929883,1687566.1030503213,1874618.253768404,606449.7596845513,109937.17525103004,1158231.3188328226,3784619.7462315955,2939731.914572139,315553.0474419582,529334.7842174987,62.661822567926805,10.713126203092786,29.819670122555745,32.35057369496168,15.346060891090344,61.78491628919741,77.67575375304943,9.69356142777499,13.986472082025298,7085564.0,3884412.008062134,532804.5625525573,2668347.429385308,3120162.435294841,871210.9253782991,180244.0110797818,2068707.49883676,3965401.5647051595,3013201.082683835,352560.5514727755,599639.9305485485,54.8214935051343,12.061997731716676,37.65892777745439,27.921973405079264,17.142342941196294,66.30127571038706,75.98728737849471,10.474911470108307,15.12179588281203
Jun-Aug 2017,1423637.0,344341.5223095702,105705.03760503276,973590.4400853971,1233957.533731254,263170.29395633785,70393.20773922044,900394.0320356957,189679.46626874607,81171.22835323239,35311.829865812324,73196.40804970136,24.18745244114688,23.48757817970888,68.38754823634095,21.32733799684019,21.10339032340174,72.96799180058284,42.79389327162353,30.314992073275498,38.5895265784824,5654321.0,3504115.9885177393,427429.1282794237,1722775.8832028368,1880199.4713702542,587048.1853728186,109239.62871745654,1183911.657279979,3774121.5286297463,2917067.8031449206,318189.49956196715,538864.2259228581,61.9723568668588,10.871784898341168,30.4683070381543,31.22265452744697,15.688861201769273,62.967343375390186,77.29130556651704,9.835060083033985,14.277871600984222,7077958.0,3848457.5108273095,533134.1658844565,2696366.323288234,3114157.005101508,850218.4793291565,179632.83645667697,2084305.6893156746,3963800.9948984925,2998239.031498153,353501.3294277795,612060.6339725595,54.37242649401578,12.167591259543272,38.09525746392157,27.3017217159044,17.44259911146564,66.93001303085344,75.64050353075139,10.546799315031762,15.441255369790163
Jul-Sep 2017,1420867.0,342599.8377508158,105012.18962446637,973254.972624718,1231056.281950785,262798.97419411683,72418.73136966839,895838.5763869999,189810.718049215,79800.86355669891,32593.458254797973,77416.39623771812,24.11202721653862,23.460537966381136,68.49726066019677,21.34743780988422,21.603492347718053,72.76991227138821,42.04233795480811,28.999203633669673,40.78610366862701,5649290.0,3471244.89050657,417218.8871133474,1760826.2223800821,1895144.233539299,592170.9089286325,105136.16522047124,1197837.1593901955,3754145.7664607004,2879073.9815779375,312082.72189287614,562989.0629898867,61.44568415688645,10.729658574027457,31.168982693047838,31.246746207950448,15.07745570325165,63.20559344199152,76.69052191045434,9.7796113100132,14.996462524699897,7070157.0,3813844.728257386,522231.07673781377,2734081.1950048003,3126200.515490084,854969.8831227493,177554.89659013963,2093675.7357771953,3943956.484509915,2958874.8451346364,344676.18014767417,640405.4592276048,53.942857679926846,12.043864088727387,38.670728174845344,27.34852991311462,17.19618745029168,66.9718952896077,75.02300942608682,10.43350556748913,16.237640089154862
Aug-Oct 2017,1418151.0,345460.3961413021,109960.02037018264,962730.5834885153,1231885.187945562,265717.70906870073,76774.14338978197,889393.3354870793,186265.81205443817,79742.68707260136,33185.87698040067,73337.24800143612,24.359916267118386,24.14472790053532,67.88632405777068,21.570006009394685,22.416341538836644,72.19774571446365,42.811230999973134,29.38661025108328,39.37236103209455,5644357.0,3474172.6383391125,410025.77986586303,1760158.5817950247,1890510.4642228363,585909.4060319653,106003.12636218112,1198597.9318286898,3753846.535777164,2888263.2323071472,304022.65350368194,561560.6499663349,61.55125620755584,10.556252171467344,31.18439499477132,30.99212710641223,15.320307321994955,63.40075627782454,76.94143073723673,9.523666249787063,14.959605956562477,7062508.0,3819633.0344804144,519985.8002360457,2722889.1652835403,3122395.6521683983,851627.115100666,182777.2697519631,2087991.267315769,3940112.347831602,2968005.9193797484,337208.53048408264,634897.897967771,54.083238340833226,11.982291994776546,38.55413919932607,27.27479826296964,17.669808097149865,66.87145063969486,75.32795152435584,10.202319262460414,16.113700369919147
Sep-Nov 2017,1415421.0,340137.1245093958,117923.41250709265,957360.4629835116,1218435.4191863178,254063.30704352603,81249.67305418858,883122.4390886034,196985.58081368209,86073.81746586975,36673.73945290407,74238.02389490826,24.03080952659285,25.744067208926115,67.63785919408512,20.851602230440065,24.230995480852354,72.48003670792504,43.6954913706513,29.877368131385566,37.687034547531674,5639405.0,3501320.3390006237,416718.80902683316,1721365.8519725439,1874774.184880154,606753.2897157031,97611.96860529698,1170408.926559154,3764630.8151198467,2894567.0492849206,319106.8404215362,550956.92541339,62.0866977810713,10.635902125598488,30.523891296556,32.36407320994182,13.858146388136072,62.429328075795596,76.8884703822617,9.92965843372129,14.635085150995089,7054826.000000002,3841457.4635100197,534642.2215339257,2678726.3149560555,3093209.6040664716,860816.5967592291,178861.64165948555,2053531.3656477572,3961616.3959335294,2980640.8667507907,355780.5798744403,625194.9493082983,54.4514841827427,12.217322730584845,37.97012591034925,27.829235872912108,17.20355731707176,66.38836769897821,75.23799805075329,10.663538331894797,15.781309617711617
