local_authority_code,local_authority_name,group,children_in_poverty,children_looked_after,disability_under_25,disability_all,economic_inactivity_neet,fertility_rates_aged_20_24,fertility_rates_under_20,imd_crime,imd_health,lone_parent_households,pupils_with_sen_support,qualification_below_level_2_aged_16_24,qualification_below_level_2_all,school_absences,school_exclusions,school_suspensions,socially_renting_households,total_score,unpaid_carer_aged_16_24,weighted_scores_double,weighted_scores_triple
E06000013,North Lincolnshire,Country Living,0.3806989923551558,-0.6694035657315444,-0.0661676604037902,0.4819121444894308,0.8852728364338607,1.8530207658884632,0.7466182368160426,0.4813081151560857,0.5585643306110786,-0.4065579355419265,0.5288136911804191,1.15613013157076,1.1255557617337064,0.8040900171207181,0.0940543092797001,0.7827918838511998,-0.1359313225770499,8.935854507877888,0.3350837756455771,0.5216725146639224,0.5378957559522337
E06000014,York,Larger Towns and Cities,-0.9060504515810104,-0.0023884006561942,0.9324746187089108,-0.8435327513644323,-2.115564564059578,-1.8179523293014603,-0.52553525188623,-1.3061251030938703,-0.2972979640038736,-1.1683034336095186,-1.1800582138325852,-2.0914562713562264,-1.284286440972526,0.193770520264802,-0.6335330484359287,0.311814928134686,-0.3050927348859849,-14.786180840958078,-1.747063949027056,-0.8494818798044099,-0.8674994867873137
E06000015,Derby,Manufacturing Traits,2.4462704681474228,0.7480036600535745,0.3369972195941063,0.8276803781904396,0.9058852235807704,0.2031452174884979,0.6406054460908532,0.0648188215832804,1.0153360106150513,0.4490869978188246,0.0409687808470575,0.5498313295867092,0.546674844675639,0.2077430742622066,-0.5912477120845401,0.0288175642458596,0.506882044196903,9.063229820876805,0.1357304519841478,0.5179238428304564,0.527188105333007
E06000016,Leicester,Ethnically Diverse Metropolitan  Living,3.614503515931574,-0.2525190875594506,-1.1122973018019315,0.8276803781904396,0.0617507526788995,-0.6335773820571993,0.1317440506099444,1.2005234230387545,1.1213444551210927,0.4237952577976893,-0.7795440110124887,-0.025588928177312,1.8581529680316489,-0.6605355265220108,-0.794811418073663,-0.6282320130540843,1.2511922583562165,5.121432266499314,-0.4821491249988052,0.1907433579698945,0.1304557928612797
E06000017,Rutland,English and Welsh Countryside,-0.6690176592769798,-1.364211029351701,-0.7138637958462702,-1.419813140866112,-0.8485967901981301,-0.8457042382800518,-1.394840135832783,-2.05619146975971,-1.4384476901571432,-1.7542647752050673,-0.9030612732521668,-0.6578373273443243,-1.1094599673053085,-1.3089091149387486,1.2687828889920376,-0.8763437400370243,-0.8294931130436832,-17.78238435088505,-0.8611119791818828,-0.9714865751166556,-0.9609285037314684
E06000018,Nottingham,University Towns and Cities,3.3774707236275434,0.803588257143187,0.5504838958964329,1.7497290013931273,-1.0288192936124398,-1.4054834422014688,-0.1438892052755481,1.1118266290371384,1.5375834945786375,1.1328650708977042,0.4104127327761104,-1.7183201112365694,0.1266929676753582,0.246821912102322,1.8454011119655187,2.712166048837765,1.640263506666767,12.376996207175097,-0.5717970930964882,0.5273189967642291,0.4242742015706943
E06000019,"Herefordshire, County of",English and Welsh Countryside,0.042080717635112,0.8869651527776059,-0.1965759429920963,-0.3825084397630884,-0.0132919314007709,0.1088666147227854,-0.0166738564053209,-0.9127741036084432,-0.2910621731505771,-0.8015416229767144,1.2445119748093436,0.4474803779551138,-0.0033038297037091,0.3766877311188349,0.468157223033101,-0.4075717186654332,-0.3558411585786655,0.3387445819668488,0.1451395671597711,0.0665133429212114,0.0971738997288884
E06000020,Telford and Wrekin,Manufacturing Traits,0.651593612131191,0.6090421673295433,0.7504858496286291,1.000564495040943,1.0136832560356772,1.340380863349903,1.0010489345564977,0.6336352178979915,0.8906201935491201,0.5988553686498489,1.0348569010458235,0.7976070560528447,0.6873603612454962,0.462184805826444,0.1749555932908278,1.494625140699455,0.3715529143497548,15.160838165009675,1.6477854343296876,0.8542648444052944,0.8619765956297809
E06000021,Stoke-on-Trent,Manufacturing Traits,2.547855950563436,2.6378799611004,0.2249783135636396,1.807357040343295,1.0403023709429808,1.1812857211827634,0.9374412601213836,1.2390872465177178,1.811958292123686,0.8041978590084732,0.8690392937165596,0.8632455746651669,1.7588640857935407,1.0195359983809995,1.0297484256503036,1.7292420735632663,1.0989469872781752,23.3809269033674,0.7799604488516058,1.2256717716686707,1.1785705211925523
E06000022,Bath and North East Somerset,Larger Towns and Cities,-0.9737741065250192,-0.6971958642763506,0.564465578754153,-0.7859047124142645,-2.1297049317298185,-1.8061675039557463,-1.055599205512177,-0.2706864426837017,-0.8460475590939706,-0.4999682920309802,0.2540986995633296,-2.3837325023588094,-1.4952383817697048,0.2830757737130315,-0.5636399304997493,0.4091121255659141,-0.2543443111933043,-14.230013047197904,-1.978761480750736,-0.8161275548723053,-0.832566231318862
E06000023,"Bristol, City of",Larger Towns and Cities,0.5330772159791759,-0.1413498933802255,0.6310406914832922,0.5395401834395996,-1.4023781552721466,-1.6235027110971785,-0.3135096704358511,1.7249914223526577,0.697310677096927,-0.4079205717131436,1.3336485436564929,-1.718042992816486,-1.0400902216946657,1.2317277178083872,-0.9885900875517208,1.1300362671254658,0.4899659029660092,-0.2897744783595619,-0.9657287963061518,-0.0325302484439775,-0.0430934625022644
E06000024,North Somerset,English and Welsh Countryside,-0.601294004332971,-0.947326551179607,0.008371563030051,-0.2096243229125846,-0.7130131490087858,-0.1562919555557804,0.1529466087549822,-0.0489444576796617,-0.2146737351976942,-0.307101463435703,-0.8774577910545952,-0.1446476504313093,-0.5716641560118333,0.8062779889062393,0.0135024908582531,-0.491094035722907,-1.1170675139688728,-5.6769933607047065,-0.2578912257619259,-0.3312353966681322,-0.341422674501049
E06000025,South Gloucestershire,Town Living,-0.7706031416929928,-1.0307034468140257,0.1491373163377376,-0.6130205955637607,-1.3862434265810972,-0.7808876988786247,-0.9071812984969118,-0.1607795457686558,-1.0720949775259705,-1.062153248736997,-0.2027981812837042,-0.4966644824289465,-0.6098328022945988,-0.0071905338584261,-0.1759078587487931,0.4707787758395921,-0.8464092542745767,-10.021984784440734,-0.519430383669982,-0.5665499363444659,-0.5728325816930249
E06000026,Plymouth,Larger Towns and Cities,0.363768078619154,0.4144960775158995,2.39249663055859,1.3463327287419506,-0.3441216426198688,-0.5157291286000588,0.3437696320603232,0.1689411449764818,1.2335886904804307,0.5644399498782651,0.5839001587357312,-0.6690364452394489,-0.086175288979428,1.8417841041331344,0.6619358925111588,0.95632319643763,0.4392174792733286,9.593845493610877,-0.1020857648723974,0.5561162124141874,0.5709821527657765
E06000027,Torbay,Remoter Coastal Living,0.4145608198271601,1.0537189440464434,2.4739309312771844,1.4615888066422873,1.0246012275586789,0.798278897447057,0.17414916690002,0.3212682477183874,0.9810391609219202,-0.7333382766023406,-0.2393137249842198,1.2052468468193107,0.7373590834259539,2.4005616327250854,2.0769220651291134,1.1583428566886638,-1.269312785046914,16.04117808242635,2.001574181932559,0.9342035880008358,0.9618638202004322
E06000030,Swindon,Suburban Traits,-0.245744815876925,-0.4192728788282881,0.01144501296824,-0.2672523618627523,0.0539580471870415,0.1972528048156407,-0.2074968797106617,0.6702708502030068,0.2062421473998232,-0.5137802734661967,0.0335846890819459,0.901258815908022,0.5215875181766477,0.1990327308882052,0.5291389684324178,-0.2129922220080104,-0.034434475191689,2.007267255818054,0.5844695777015863,0.1397285203636142,0.1578658814610071
E06000031,Peterborough,Suburban Traits,0.7870409220192087,-0.3914805802834818,-0.3962198892316556,0.3090280276389275,1.2774976948641317,1.2991339746399038,1.1494668415717624,1.2757228788227328,0.8391749190094236,0.8247755707470855,-1.2048753763879685,2.1269127275754,1.3462157158610677,0.587896248035007,0.6275135319275904,0.7050530499876385,0.4730497617351161,11.883891305480796,0.247985286948906,0.6315817991873968,0.6131739806121235
E06000032,Luton,Ethnically Diverse Metropolitan  Living,1.362691989043283,-0.4192728788282881,-1.4743571532185051,0.1937719497385914,0.892599336949894,0.6509685806256316,-0.0590789726953965,1.0231298350355222,0.6536601411238511,0.5152189009636352,0.1281425703948701,0.6789959507674305,1.260068169438927,0.2032424993869282,-0.5938687040071468,-0.7267180872469666,0.1008946546554587,4.22215256739313,-0.1679362147345889,0.221791017974377,0.213579794979579
E06000033,Southend-on-Sea,Manufacturing Traits,-0.51663943565296,0.1643653906126432,0.2173808205102104,0.2513999886887592,1.1791156051826686,0.0558349006670723,0.3013645157702472,0.6587017031593178,0.2919842716326508,0.0611385419748039,-1.6156246786570967,0.6364772983314915,0.7808670175101204,-0.3465061836090803,-0.8224191996584539,-0.4380862222145605,-0.7279962656583223,0.4781523868149711,0.3467943182254593,0.0516298132093432,0.0677435364576722
E06000034,Thurrock,Suburban Traits,-0.3134684708209339,-0.3636882817386756,-1.007073307799521,-0.0943682450122485,0.3301619198059176,0.6745382313170596,-0.3135096704358511,0.8148851882491196,-0.1694642515112942,0.5527210734694021,-1.008291360145442,0.8339179141363672,1.176243699560309,-0.7606975513616824,-0.3612993540745094,-0.5742587958595826,0.3208044906570743,-0.6117543864553248,-0.3489076148908329,-0.070978411824752,-0.0947590199101167
E06000035,Medway,Suburban Traits,0.1098043725791208,-0.308103684649063,0.8003272181413804,0.2513999886887592,0.924895809440808,0.6627534059713454,0.8738335856862702,1.3374249963890743,0.3122505919058647,-0.1478977304588997,0.1868639192369624,0.6428101967554415,0.7329710977262489,0.3012442482864653,-0.0203956713407938,0.3151193500110636,-0.3727572998095589,7.184611174869486,0.5820667803089964,0.4370329961021715,0.4613895230653714
E06000036,Bracknell Forest,Rural-Urban Fringe,-1.041497761469028,-0.8639496555451882,-0.2258586382192363,-1.1893009850654406,-0.7422004610952192,0.0735121386856432,-1.1828145543824042,-1.3832527500517977,-1.2186360625784398,-0.5247240410146647,0.0246199926379986,-0.0306961810191404,-0.716785759238361,-1.0309259147961294,-1.293498814548304,-0.1971017965195331,-0.0175183339607956,-12.499828734730311,-0.9391991565502724,-0.6388086993480151,-0.603048979831371
E06000037,West Berkshire,Thriving Rural,-1.05842867520503,-0.8917419540899945,-0.222158371649353,-1.3045570629657766,-0.6434882454234939,-0.5275139539457726,-0.9071812984969118,-1.0149682358276964,-1.1890160560252812,-0.8904762722398132,0.1529385882861237,0.1074420640525257,-0.6618320836315523,-0.4941111915955392,-0.2737582238594446,-0.2485691356274402,-0.3050927348859849,-11.743631649643138,-1.3711188065127031,-0.5886049421914181,-0.5475784175415034
E06000038,Reading,University Towns and Cities,-0.3473302982929381,-0.4470651773730943,-0.1044063297058072,-0.6706486345139284,-0.8124606473523216,-1.1638945226143311,0.17414916690002,0.4446724828510704,0.1423252911535335,-0.624692683647589,0.0697477668342149,-0.671400675449927,-0.492507818124423,0.1679995361328198,-0.3004923414700332,-0.4068595844648432,0.0501462309627787,-6.528483044760464,-1.5357648065856655,-0.3436816364904683,-0.3314597226357528
E06000039,Slough,Ethnically Diverse Metropolitan  Living,0.4822844747711692,-0.7527804613659632,-2.217154751073596,-0.2096243229125846,0.3833713004920329,0.7216775326999155,-0.52553525188623,1.0616936585144858,0.4244948272652027,1.4151121616423563,-1.4014061080680895,0.0543426808993139,0.6258474317007773,-0.1526768096728309,-0.0535949023604791,-0.8899636790784325,0.642211174044051,-0.9353362651623652,-0.5436352207734642,-0.1605081876368478,-0.2302871559333085
E06000040,Windsor and Maidenhead,Rural-Urban Fringe,-1.227737812565052,-1.169664939538057,-1.4585888292857156,-1.5350692187664483,-0.6756072762393127,-1.0931855705400466,-1.2252196706724798,-0.654396486299388,-1.415063474457281,-0.6783399781292276,-0.5046858967037281,-0.6624916728835242,-1.2946645575486344,-0.2254337955027271,0.7886171687704843,-0.5904680429357716,-0.541918712118494,-15.487645655281623,-1.323726889866221,-0.8784383828196168,-0.890018569800741
E06000041,Wokingham,Thriving Rural,-1.4309087773970783,-1.3086264322620882,-1.117760314703416,-1.707953335616952,-1.2244358032843137,-1.1756793479600451,-1.204017112527442,-1.6242766467953191,-2.21324470367924,-0.9425342585246188,-1.2332239634081903,-0.8164445348017274,-1.7128238655765586,-0.7728560274862833,-0.6524041902786972,-1.499052954735299,-1.3708096324322754,-23.778299862627915,-1.7712479611583674,-1.321017790543687,-1.321018517942203
E06000042,Milton Keynes,Suburban Traits,-0.0425738510448989,-0.7805727599107695,-0.6310060309346455,-0.2672523618627523,0.0193918065792785,0.1147590273956425,-0.3559147867259269,0.0031167040169388,-0.0509842252986596,0.326832428843211,-1.2093360610217632,0.7330628118850989,-0.1674006641393137,-0.0021637379208077,-1.3871555925827843,0.3008915642042981,0.3884690555806486,-3.1011678210874107,-0.0933311481502057,-0.1843495443425261,-0.192103972095314
E06000043,Brighton and Hove,University Towns and Cities,-0.4827776081809558,0.0531961964334182,2.239421274430238,0.3666560665890953,-1.1675288740553968,-2.024186772851456,-1.034396647367139,0.1400182773672592,0.3465474415989957,-0.5542267071797873,1.4240650552045873,-2.165002294860678,-1.536790495140799,1.0154924049545957,-1.164546011956053,-0.5850033813295712,-0.1528474638079434,-6.414905522513707,-1.1329959823621174,-0.2494523008780851,-0.1807107256385077
E06000044,Portsmouth,Larger Towns and Cities,0.5669390434511802,0.358911480426287,0.5840635778889278,0.424284105539263,-0.9263895063912952,-0.9576600790643354,0.5982003298007776,1.524459540262047,0.6162453960040718,-0.2970824217998903,0.9631572235176624,-1.002551935921434,-0.0994275645660243,1.125860348819132,-0.8089647744557393,-0.0977337485886817,0.3715529143497548,1.7568408073518431,-1.1870231219198604,0.0865811114108598,0.079496082769561
E06000045,Southampton,Larger Towns and Cities,0.651593612131191,0.9425497498672184,1.2321487639133653,0.4819121444894308,-0.6250382483699258,-0.9989069677743344,0.704213120525967,1.966015319096179,1.0387202263149131,-0.2482542936094965,1.0853863808408686,-1.0449503417143768,-0.1384672227177908,0.8785641453645684,-0.5922961088535827,-0.2947982658456524,1.0312824223546009,5.380541097073538,-0.6891333389396053,0.307252516437321,0.3126098092515438
E06000046,Isle of Wight,Remoter Coastal Living,0.499215388507171,0.9981343469568308,2.481058234370283,0.8276803781904396,0.9788788759660734,0.5979368665699181,0.7254156786710048,-0.118359339941796,0.3262811213257819,0.0492972951246723,1.801160659742508,1.4949369043344505,0.3867886152403515,0.3758153119891665,-0.6609660972258792,0.199190457365238,-0.8294931130436832,11.244227725388615,1.111256141246086,0.796806240049031,0.9074592613166718
E06000047,County Durham,"Services, Manufacturing and Mining Legacy",1.1764519379472589,0.5256652716951246,1.6199146623799443,1.7497290013931273,0.8053935155190994,0.1913603921427836,1.4887077718923685,0.7686086000743636,1.3021823898666929,0.233981932765396,0.8493898128591109,-0.1906426997920965,0.5450515489750085,0.9539245406607773,0.4215035668107013,-0.1181502487662641,0.7098757389676248,13.708298032280483,0.6753502968894626,0.7867189440484015,0.8028847640694996
E06000049,Cheshire East,Country Living,-0.8383267966370017,-0.3636882817386756,-0.2937735556783183,-0.4977645176634245,-0.6804878375375365,-0.1916464315929226,-0.2923071122908133,-0.4692901336003635,-0.0946347612717355,-0.0334937800013735,-1.6250168948965868,-0.1379081031739586,-0.7313274909014557,-0.0058057415891103,-0.3651434755609993,-0.1865717452020236,-0.7110801244274289,-7.6389372134661695,-0.1206704297024415,-0.4552503637401872,-0.4750921256636586
E06000050,Cheshire West and Chester,Town Living,-0.6520867455409777,-0.085765296290613,0.7152092630461552,0.0208878328880875,-0.3217663928127677,-0.4214505258343464,0.0469338180297928,-0.2803273985534424,0.3340758598924026,0.0045120734292369,-0.3890672430948879,-0.3864202534773682,-0.4606519297746452,0.4651759571281678,0.0793767545131025,-0.5429427688796657,-0.203595887500624,-2.0293492265366884,0.0485536562957046,-0.0903181736079632,-0.0759030985510578
E06000051,Shropshire,English and Welsh Countryside,0.0759425451071166,0.6646267644191558,-0.3951146499700725,-0.3825084397630884,-0.1302498499229598,-0.0266588767529258,-0.1862943215656239,-0.8433592213463089,-0.347184290830246,-0.1376897355164772,0.1007386701720166,0.0057774650005515,-0.2316471319012815,0.6880305770292933,0.993753469913171,0.3694113887932771,-0.4742541471949199,0.1385354356221642,0.3952152199514867,-0.0272824878229802,-0.0497689241242591
E06000054,Wiltshire,Country Living,-0.7198104004849865,-1.0862880439036382,0.3860376645150397,-0.7859047124142645,-0.3348452138870892,0.1088666147227854,-0.4195224611610405,-0.7585188096925894,-0.7197727943147152,-0.4866692933443929,0.8823013917114592,0.3809447805358579,-0.5589287276434661,0.1101290671980783,-1.3128941547755937,-0.0180372905837497,-0.2205120287315174,-5.796833691300963,-0.243409279047139,-0.226181211423496,-0.164553644077852
E06000055,Bedford,Suburban Traits,-0.4319848669729491,-0.4192728788282881,-0.6218080787214424,-0.4401364787132568,-0.0149242888163973,0.0028031866113592,0.5769977716557398,0.0436087186698505,0.0098147355209817,0.337899145837112,-0.9560438394980452,0.3623094390866318,-0.084212481824684,-0.1245101349149307,1.4751423196986078,-0.5540687483985056,0.0839785134245655,-0.4861336206926696,0.268274345490981,-0.0742080718748235,-0.1045513459124718
E06000056,Central Bedfordshire,Thriving Rural,-1.041497761469028,-0.8083650584555757,-0.2171427325834898,-0.9011607903146006,-0.641138098871212,0.1795755667970698,-0.9283838566419496,-0.185846031029982,-0.9146412584802326,-0.8133682974893813,-0.5777315576271149,0.1956040914149691,-0.4016645636420531,0.2347603714365745,0.2626714563007333,-0.440326912251563,-0.4235057235022393,-7.689353820611938,-0.2671926642028623,-0.4280175381199572,-0.4285518904609321
E06000057,Northumberland,English and Welsh Countryside,0.6177317846591868,-0.196934490469838,1.045138681108687,0.5395401834395996,1.4567823423688515,0.8807726748670552,0.7254156786710048,-0.0007396783309574,0.4899706312248165,-0.6162369457986929,0.0522834494226018,0.5503011732304832,0.006904904399205,0.640947639872527,1.6406142764125125,0.6924104331964124,0.337720631887968,9.39123139479918,0.528608024637757,0.5645959857458531,0.5921494267682165
E08000001,Bolton,Manufacturing Traits,1.853688487387346,-0.085765296290613,-0.68651295941555,1.1158205729412796,1.1461361722032133,0.839525786157056,0.4073773064954366,1.6362946283510411,1.113549716554472,0.6179536844630105,-0.6789472031302258,0.5753104226856469,1.073959851043994,-0.7701556825611148,1.0402323933407305,0.3421029789673079,0.6760434565058379,10.673062589401122,0.4564482737022541,0.5279390755782034,0.4861476745427227
E08000002,Bury,Manufacturing Traits,0.363768078619154,0.0531961964334182,0.0360006337014573,0.6547962613399352,0.5118580903804605,0.4152720737113507,-0.2923071122908133,1.075190996732123,0.675485409110389,-0.0191773102310384,-0.5884242962831908,0.2792606661040812,0.1310456238975575,-0.4495347284462371,1.0673159765410003,0.1754754945932916,-0.1528474638079434,4.316133732630979,0.3797591425259834,0.227404966767138,0.2194462406663347
E08000003,Manchester,University Towns and Cities,1.8367575736513444,0.803588257143187,0.1985615997419413,2.326009390894807,-0.2544475418757784,-1.1285400465771889,-0.2286994378556997,2.5926774506293357,2.0629488739688724,1.1652133826623494,0.580055516963141,-1.3942562979336497,0.0148869042371415,-0.4532875154960845,-0.0308796390312208,0.3362092490561494,2.316909155902507,10.11096326187113,-0.6327436142100235,0.4914706701189416,0.446310270128578
E08000004,Oldham,Manufacturing Traits,2.530925036827434,0.1921576891574495,-0.2472114594733176,1.231076650841615,1.8674166930463552,1.6644635603570392,0.7678207949610808,1.931307877965112,1.2289118473404583,0.644057533433678,-0.2842516514919633,0.9238569817934872,1.547434022539618,0.3934437175775664,-0.0055433837793556,-0.43472220751805,0.9128694337383466,15.63150099882513,0.7674878615085762,0.8313140613060934,0.8074623507591131
E08000005,Rochdale,Manufacturing Traits,1.4812083851952982,0.5812498687847371,0.0591359924506862,1.4039607676921195,1.4581983066430602,1.2873491492941895,0.5345926553656638,2.0720658336633284,1.507963488025479,1.397417031321163,-0.1431631446088967,0.6161628861812959,1.1698455200944995,0.6470684217029072,2.0634676399263987,1.0058746263782594,0.862121010045666,18.919545527860613,0.9150270897047584,0.9746888285457496,0.9255764494729952
E08000006,Salford,Manufacturing Traits,0.5330772159791759,0.4144960775158995,0.3316962776271768,1.6921009624429597,0.4368132889239482,-0.0502285274443542,0.6406054460908532,1.5900180401762851,1.7464824881640726,-0.2545783672899147,1.6612932585957692,-0.1428564429728613,0.2654623741563922,1.1514790058014888,0.335010833364679,1.5599388715652762,1.6233473654358732,13.509638366987556,-0.0245198011451624,0.762742053796768,0.7705891467022773
E08000007,Stockport,Town Living,-0.5505012631249646,-0.2247267890146443,0.1462001498300164,0.1361439107884231,0.223274555533987,-0.2918174470314917,-0.5679403681763058,0.9170793204683728,0.7487559516366236,0.3783514680830575,-0.0468861982931163,-0.2106162976088647,-0.551011693645637,-0.3957770925513652,0.8689942543970909,0.0455840041902926,-0.4235057235022393,0.811991155103581,0.610390413124346,0.0727269267914011,0.0904802670464597
E08000008,Tameside,Manufacturing Traits,0.5838699571871819,1.3872265265841184,0.3325297558159988,1.2887046897917829,1.1024517524233866,0.8336333734841989,0.1105414924649062,1.657504731264471,1.528229808298693,0.6757953753956255,0.5139721324836359,0.520970183653373,1.041753911228502,-0.3356909559857173,1.953211246382076,2.364859093102359,0.9128694337383466,17.76261089896246,1.2901783916495215,0.9461201970277192,0.9199613630111656
E08000009,Trafford,Suburban Traits,-0.8721886241090059,-0.3914805802834818,-0.9739876715397392,-0.2096243229125846,-0.6221965689043032,-0.886951126990051,-0.9071812984969118,0.1670129538025336,0.0830852780472162,-0.3410024679831798,-1.4297550468938574,-0.911520623522982,-1.0181340542336104,-1.4156073592895957,0.3044325942676004,-0.9715402905585624,-0.1359313225770499,-10.640066609640066,-0.1074960774625008,-0.6301930974979884,-0.6553148526881214
E08000010,Wigan,"Services, Manufacturing and Mining Legacy",-0.0087120235728943,0.2755345847918682,0.3111659822595765,1.1734486118914471,0.5375124786058441,0.798278897447057,0.9374412601213836,1.0115606879918333,1.158759200240872,0.219131879608007,0.9531550982571624,0.3375396959631205,0.7558645210810621,0.3694591154730028,1.3903969142009898,-0.0657622005873014,0.2023915020408199,11.244069296465776,0.886903090651924,0.6322696413822761,0.6371547931113902
