geography_code,date,date_name,value,notes
E14000691,2024-03-01,Apr 2023-Mar 2024,37.0,Normal Value
E14000692,2023-09-01,Oct 2022-Sep 2023,68.8,Normal Value
E14000693,2024-03-01,Apr 2023-Mar 2024,25.5,Normal Value
E14000694,2023-12-01,Jan 2023-Dec 2023,25.6,Normal Value
E14000695,2023-12-01,Jan 2023-Dec 2023,31.3,Normal Value
E14000696,2024-03-01,Apr 2023-Mar 2024,49.3,Normal Value
E14000697,2023-12-01,Jan 2023-Dec 2023,36.4,Normal Value
E14000698,2024-03-01,Apr 2023-Mar 2024,27.9,Normal Value
E14000699,2022-09-01,Oct 2021-Sep 2022,25.5,Normal Value
E14000700,2024-03-01,Apr 2023-Mar 2024,73.2,Normal Value
E14000701,2024-03-01,Apr 2023-Mar 2024,68.1,Normal Value
E14000702,2024-03-01,Apr 2023-Mar 2024,11.8,Normal Value
E14000703,2023-12-01,Jan 2023-Dec 2023,100.0,Normal Value
E14000704,2024-03-01,Apr 2023-Mar 2024,66.0,Normal Value
E14000705,2023-03-01,Apr 2022-Mar 2023,65.0,Normal Value
E14000706,2024-03-01,Apr 2023-Mar 2024,89.3,Normal Value
E14000707,2022-09-01,Oct 2021-Sep 2022,52.1,Normal Value
E14000708,2024-03-01,Apr 2023-Mar 2024,62.6,Normal Value
E14000709,2024-03-01,Apr 2023-Mar 2024,42.6,Normal Value
E14000710,2024-03-01,Apr 2023-Mar 2024,49.9,Normal Value
E14000711,2024-03-01,Apr 2023-Mar 2024,42.6,Normal Value
E14000712,2023-09-01,Oct 2022-Sep 2023,24.6,Normal Value
E14000713,2023-06-01,Jul 2022-Jun 2023,30.0,Normal Value
E14000714,2023-12-01,Jan 2023-Dec 2023,30.6,Normal Value
E14000715,2022-12-01,Jan 2022-Dec 2022,33.7,Normal Value
E14000716,2024-03-01,Apr 2023-Mar 2024,54.6,Normal Value
E14000717,2024-03-01,Apr 2023-Mar 2024,34.2,Normal Value
E14000718,2023-03-01,Apr 2022-Mar 2023,31.7,Normal Value
E14000719,2024-03-01,Apr 2023-Mar 2024,36.8,Normal Value
E14000720,2023-03-01,Apr 2022-Mar 2023,61.0,Normal Value
E14000721,2023-06-01,Jul 2022-Jun 2023,53.5,Normal Value
E14000722,2024-03-01,Apr 2023-Mar 2024,17.1,Normal Value
E14000723,2024-03-01,Apr 2023-Mar 2024,46.4,Normal Value
E14000724,2024-03-01,Apr 2023-Mar 2024,39.4,Normal Value
E14000725,2024-03-01,Apr 2023-Mar 2024,23.5,Normal Value
E14000726,2024-03-01,Apr 2023-Mar 2024,61.1,Normal Value
E14000727,2024-03-01,Apr 2023-Mar 2024,82.1,Normal Value
E14000728,2024-03-01,Apr 2023-Mar 2024,37.3,Normal Value
E14000729,2024-03-01,Apr 2023-Mar 2024,53.1,Normal Value
E14000730,2024-03-01,Apr 2023-Mar 2024,40.3,Normal Value
E14000731,2023-12-01,Jan 2023-Dec 2023,76.3,Normal Value
E14000732,2023-06-01,Jul 2022-Jun 2023,28.4,Normal Value
E14000733,2024-03-01,Apr 2023-Mar 2024,50.3,Normal Value
E14000734,2024-03-01,Apr 2023-Mar 2024,56.8,Normal Value
E14000735,2022-09-01,Oct 2021-Sep 2022,20.0,Normal Value
E14000736,2024-03-01,Apr 2023-Mar 2024,50.1,Normal Value
E14000737,2024-03-01,Apr 2023-Mar 2024,78.3,Normal Value
E14000738,2024-03-01,Apr 2023-Mar 2024,25.5,Normal Value
E14000739,2024-03-01,Apr 2023-Mar 2024,77.6,Normal Value
E14000740,2024-03-01,Apr 2023-Mar 2024,42.6,Normal Value
E14000741,2024-03-01,Apr 2023-Mar 2024,57.5,Normal Value
E14000742,2023-06-01,Jul 2022-Jun 2023,31.5,Normal Value
E14000743,2024-03-01,Apr 2023-Mar 2024,26.3,Normal Value
E14000744,2024-03-01,Apr 2023-Mar 2024,29.7,Normal Value
E14000745,2023-06-01,Jul 2022-Jun 2023,44.3,Normal Value
E14000746,2024-03-01,Apr 2023-Mar 2024,48.7,Normal Value
E14000747,2024-03-01,Apr 2023-Mar 2024,42.0,Normal Value
E14000748,2024-03-01,Apr 2023-Mar 2024,48.3,Normal Value
E14000749,2024-03-01,Apr 2023-Mar 2024,59.0,Normal Value
E14000750,2024-03-01,Apr 2023-Mar 2024,51.8,Normal Value
E14000751,2024-03-01,Apr 2023-Mar 2024,37.4,Normal Value
E14000752,2024-03-01,Apr 2023-Mar 2024,70.5,Normal Value
E14000753,2024-03-01,Apr 2023-Mar 2024,82.5,Normal Value
E14000754,2024-03-01,Apr 2023-Mar 2024,38.1,Normal Value
E14000755,2024-03-01,Apr 2023-Mar 2024,34.4,Normal Value
E14000756,2024-03-01,Apr 2023-Mar 2024,25.3,Normal Value
E14000757,2023-12-01,Jan 2023-Dec 2023,22.5,Normal Value
E14000758,2024-03-01,Apr 2023-Mar 2024,51.2,Normal Value
E14000759,2024-03-01,Apr 2023-Mar 2024,48.4,Normal Value
E14000760,2024-03-01,Apr 2023-Mar 2024,49.5,Normal Value
E14000761,2023-09-01,Oct 2022-Sep 2023,31.3,Normal Value
E14000762,2024-03-01,Apr 2023-Mar 2024,41.9,Normal Value
E14000763,2024-03-01,Apr 2023-Mar 2024,80.4,Normal Value
E14000764,2024-03-01,Apr 2023-Mar 2024,55.9,Normal Value
E14000765,2024-03-01,Apr 2023-Mar 2024,48.9,Normal Value
E14000766,2024-03-01,Apr 2023-Mar 2024,27.8,Normal Value
E14000767,2024-03-01,Apr 2023-Mar 2024,24.1,Normal Value
E14000768,2024-03-01,Apr 2023-Mar 2024,67.5,Normal Value
E14000769,2024-03-01,Apr 2023-Mar 2024,44.5,Normal Value
E14000770,2024-03-01,Apr 2023-Mar 2024,26.3,Normal Value
E14000771,2023-12-01,Jan 2023-Dec 2023,34.4,Normal Value
E14000772,2024-03-01,Apr 2023-Mar 2024,59.5,Normal Value
E14000773,2024-03-01,Apr 2023-Mar 2024,21.2,Normal Value
E14000774,2024-03-01,Apr 2023-Mar 2024,30.3,Normal Value
E14000775,2024-03-01,Apr 2023-Mar 2024,30.7,Normal Value
E14000776,2024-03-01,Apr 2023-Mar 2024,50.3,Normal Value
E14000777,2024-03-01,Apr 2023-Mar 2024,57.9,Normal Value
E14000778,2024-03-01,Apr 2023-Mar 2024,97.0,Normal Value
E14000779,2024-03-01,Apr 2023-Mar 2024,28.5,Normal Value
E14000780,2024-03-01,Apr 2023-Mar 2024,45.5,Normal Value
E14000781,2024-03-01,Apr 2023-Mar 2024,32.3,Normal Value
E14000782,2024-03-01,Apr 2023-Mar 2024,40.6,Normal Value
E14000783,2024-03-01,Apr 2023-Mar 2024,32.2,Normal Value
E14000784,2024-03-01,Apr 2023-Mar 2024,47.3,Normal Value
E14000785,2023-09-01,Oct 2022-Sep 2023,85.1,Normal Value
E14000786,2024-03-01,Apr 2023-Mar 2024,46.8,Normal Value
E14000787,2024-03-01,Apr 2023-Mar 2024,58.7,Normal Value
E14000788,2024-03-01,Apr 2023-Mar 2024,72.4,Normal Value
E14000789,2024-03-01,Apr 2023-Mar 2024,72.3,Normal Value
E14000790,2024-03-01,Apr 2023-Mar 2024,59.4,Normal Value
E14000791,2024-03-01,Apr 2023-Mar 2024,36.6,Normal Value
E14000792,2024-03-01,Apr 2023-Mar 2024,44.0,Normal Value
E14000793,2024-03-01,Apr 2023-Mar 2024,64.5,Normal Value
E14000794,2024-03-01,Apr 2023-Mar 2024,50.3,Normal Value
E14000795,2023-12-01,Jan 2023-Dec 2023,57.4,Normal Value
E14000796,2024-03-01,Apr 2023-Mar 2024,54.3,Normal Value
E14000797,2024-03-01,Apr 2023-Mar 2024,46.0,Normal Value
E14000798,2023-03-01,Apr 2022-Mar 2023,46.5,Normal Value
E14000799,2022-09-01,Oct 2021-Sep 2022,18.7,Normal Value
E14000800,2024-03-01,Apr 2023-Mar 2024,41.8,Normal Value
E14000801,2024-03-01,Apr 2023-Mar 2024,46.2,Normal Value
E14000802,2023-06-01,Jul 2022-Jun 2023,30.3,Normal Value
E14000803,2024-03-01,Apr 2023-Mar 2024,35.9,Normal Value
E14000804,2024-03-01,Apr 2023-Mar 2024,52.8,Normal Value
E14000805,2024-03-01,Apr 2023-Mar 2024,57.9,Normal Value
E14000806,2023-06-01,Jul 2022-Jun 2023,49.3,Normal Value
E14000807,2024-03-01,Apr 2023-Mar 2024,55.4,Normal Value
E14000808,2024-03-01,Apr 2023-Mar 2024,59.7,Normal Value
E14000809,2024-03-01,Apr 2023-Mar 2024,69.0,Normal Value
E14000810,2023-06-01,Jul 2022-Jun 2023,32.0,Normal Value
E14000811,2024-03-01,Apr 2023-Mar 2024,52.5,Normal Value
E14000812,2024-03-01,Apr 2023-Mar 2024,69.4,Normal Value
E14000813,2024-03-01,Apr 2023-Mar 2024,29.7,Normal Value
E14000814,2023-09-01,Oct 2022-Sep 2023,58.2,Normal Value
E14000815,2024-03-01,Apr 2023-Mar 2024,19.5,Normal Value
E14000816,2024-03-01,Apr 2023-Mar 2024,35.4,Normal Value
E14000817,2024-03-01,Apr 2023-Mar 2024,31.6,Normal Value
E14000818,2024-03-01,Apr 2023-Mar 2024,54.0,Normal Value
E14000819,2024-03-01,Apr 2023-Mar 2024,59.2,Normal Value
E14000820,2024-03-01,Apr 2023-Mar 2024,42.5,Normal Value
E14000821,2024-03-01,Apr 2023-Mar 2024,54.4,Normal Value
E14000822,2024-03-01,Apr 2023-Mar 2024,26.3,Normal Value
E14000823,2023-09-01,Oct 2022-Sep 2023,29.1,Normal Value
E14000824,2023-03-01,Apr 2022-Mar 2023,52.5,Normal Value
E14000825,2023-12-01,Jan 2023-Dec 2023,16.1,Normal Value
E14000826,2023-03-01,Apr 2022-Mar 2023,30.8,Normal Value
E14000827,2024-03-01,Apr 2023-Mar 2024,30.9,Normal Value
E14000828,2022-09-01,Oct 2021-Sep 2022,38.0,Normal Value
E14000829,2023-09-01,Oct 2022-Sep 2023,38.2,Normal Value
E14000830,2024-03-01,Apr 2023-Mar 2024,25.5,Normal Value
E14000831,2024-03-01,Apr 2023-Mar 2024,53.2,Normal Value
E14000832,2024-03-01,Apr 2023-Mar 2024,50.9,Normal Value
E14000833,2023-03-01,Apr 2022-Mar 2023,16.7,Normal Value
E14000834,2023-03-01,Apr 2022-Mar 2023,45.8,Normal Value
E14000835,2024-03-01,Apr 2023-Mar 2024,35.6,Normal Value
E14000836,2024-03-01,Apr 2023-Mar 2024,22.8,Normal Value
E14000837,2024-03-01,Apr 2023-Mar 2024,65.7,Normal Value
E14000838,2024-03-01,Apr 2023-Mar 2024,73.8,Normal Value
E14000839,2024-03-01,Apr 2023-Mar 2024,38.1,Normal Value
E14000840,2024-03-01,Apr 2023-Mar 2024,32.5,Normal Value
E14000841,2024-03-01,Apr 2023-Mar 2024,12.3,Normal Value
E14000842,2024-03-01,Apr 2023-Mar 2024,53.7,Normal Value
E14000843,2023-12-01,Jan 2023-Dec 2023,50.0,Normal Value
E14000844,2024-03-01,Apr 2023-Mar 2024,21.8,Normal Value
E14000845,2023-03-01,Apr 2022-Mar 2023,17.1,Normal Value
E14000846,2024-03-01,Apr 2023-Mar 2024,53.2,Normal Value
E14000847,2024-03-01,Apr 2023-Mar 2024,28.1,Normal Value
E14000848,2024-03-01,Apr 2023-Mar 2024,68.3,Normal Value
E14000849,2024-03-01,Apr 2023-Mar 2024,23.1,Normal Value
E14000850,2024-03-01,Apr 2023-Mar 2024,32.8,Normal Value
E14000851,2024-03-01,Apr 2023-Mar 2024,18.1,Normal Value
E14000852,2022-12-01,Jan 2022-Dec 2022,28.8,Normal Value
E14000853,2024-03-01,Apr 2023-Mar 2024,32.1,Normal Value
E14000854,2024-03-01,Apr 2023-Mar 2024,43.2,Normal Value
E14000855,2024-03-01,Apr 2023-Mar 2024,61.7,Normal Value
E14000856,2023-12-01,Jan 2023-Dec 2023,34.2,Normal Value
E14000857,2024-03-01,Apr 2023-Mar 2024,43.2,Normal Value
E14000858,2024-03-01,Apr 2023-Mar 2024,29.2,Normal Value
E14000859,2024-03-01,Apr 2023-Mar 2024,52.3,Normal Value
E14000860,2024-03-01,Apr 2023-Mar 2024,46.0,Normal Value
E14000861,2024-03-01,Apr 2023-Mar 2024,53.2,Normal Value
E14000862,2024-03-01,Apr 2023-Mar 2024,33.8,Normal Value
E14000863,2024-03-01,Apr 2023-Mar 2024,31.5,Normal Value
E14000864,2024-03-01,Apr 2023-Mar 2024,56.8,Normal Value
E14000865,2024-03-01,Apr 2023-Mar 2024,58.9,Normal Value
E14000866,2024-03-01,Apr 2023-Mar 2024,72.4,Normal Value
E14000867,2024-03-01,Apr 2023-Mar 2024,70.1,Normal Value
E14000868,2024-03-01,Apr 2023-Mar 2024,29.1,Normal Value
E14000869,2024-03-01,Apr 2023-Mar 2024,32.9,Normal Value
E14000870,2024-03-01,Apr 2023-Mar 2024,11.5,Normal Value
E14000871,2024-03-01,Apr 2023-Mar 2024,50.9,Normal Value
E14000872,2024-03-01,Apr 2023-Mar 2024,61.0,Normal Value
E14000873,2024-03-01,Apr 2023-Mar 2024,72.8,Normal Value
E14000874,2023-06-01,Jul 2022-Jun 2023,23.0,Normal Value
E14000875,2024-03-01,Apr 2023-Mar 2024,62.9,Normal Value
E14000876,2024-03-01,Apr 2023-Mar 2024,26.5,Normal Value
E14000878,2024-03-01,Apr 2023-Mar 2024,48.1,Normal Value
E14000879,2024-03-01,Apr 2023-Mar 2024,24.9,Normal Value
E14000880,2024-03-01,Apr 2023-Mar 2024,43.9,Normal Value
E14000881,2024-03-01,Apr 2023-Mar 2024,35.9,Normal Value
E14000882,2024-03-01,Apr 2023-Mar 2024,42.7,Normal Value
E14000883,2024-03-01,Apr 2023-Mar 2024,29.3,Normal Value
E14000884,2024-03-01,Apr 2023-Mar 2024,39.8,Normal Value
E14000885,2023-06-01,Jul 2022-Jun 2023,35.7,Normal Value
E14000886,2024-03-01,Apr 2023-Mar 2024,26.8,Normal Value
E14000887,2024-03-01,Apr 2023-Mar 2024,57.4,Normal Value
E14000888,2024-03-01,Apr 2023-Mar 2024,49.5,Normal Value
E14000889,2024-03-01,Apr 2023-Mar 2024,26.8,Normal Value
E14000890,2024-03-01,Apr 2023-Mar 2024,19.9,Normal Value
E14000891,2024-03-01,Apr 2023-Mar 2024,42.5,Normal Value
E14000892,2024-03-01,Apr 2023-Mar 2024,33.3,Normal Value
E14000893,2022-06-01,Jul 2021-Jun 2022,35.4,Normal Value
E14000894,2023-03-01,Apr 2022-Mar 2023,19.8,Normal Value
E14000895,2024-03-01,Apr 2023-Mar 2024,33.5,Normal Value
E14000896,2024-03-01,Apr 2023-Mar 2024,62.2,Normal Value
E14000897,2024-03-01,Apr 2023-Mar 2024,36.6,Normal Value
E14000898,2024-03-01,Apr 2023-Mar 2024,30.4,Normal Value
E14000899,2024-03-01,Apr 2023-Mar 2024,31.9,Normal Value
E14000900,2024-03-01,Apr 2023-Mar 2024,57.6,Normal Value
E14000901,2024-03-01,Apr 2023-Mar 2024,38.8,Normal Value
E14000902,2024-03-01,Apr 2023-Mar 2024,54.9,Normal Value
E14000903,2024-03-01,Apr 2023-Mar 2024,47.6,Normal Value
E14000904,2024-03-01,Apr 2023-Mar 2024,29.8,Normal Value
E14000905,2024-03-01,Apr 2023-Mar 2024,61.6,Normal Value
E14000906,2023-06-01,Jul 2022-Jun 2023,36.2,Normal Value
E14000907,2024-03-01,Apr 2023-Mar 2024,100.0,Normal Value
E14000908,2024-03-01,Apr 2023-Mar 2024,31.8,Normal Value
E14000909,2024-03-01,Apr 2023-Mar 2024,30.4,Normal Value
E14000910,2023-06-01,Jul 2022-Jun 2023,31.1,Normal Value
E14000911,2024-03-01,Apr 2023-Mar 2024,19.8,Normal Value
E14000912,2023-12-01,Jan 2023-Dec 2023,35.8,Normal Value
E14000913,2024-03-01,Apr 2023-Mar 2024,38.9,Normal Value
E14000914,2024-03-01,Apr 2023-Mar 2024,46.8,Normal Value
E14000915,2024-03-01,Apr 2023-Mar 2024,37.3,Normal Value
E14000916,2024-03-01,Apr 2023-Mar 2024,43.6,Normal Value
E14000917,2024-03-01,Apr 2023-Mar 2024,47.4,Normal Value
E14000918,2024-03-01,Apr 2023-Mar 2024,73.5,Normal Value
E14000919,2024-03-01,Apr 2023-Mar 2024,49.7,Normal Value
E14000920,2024-03-01,Apr 2023-Mar 2024,44.3,Normal Value
