geography_code,Claimants percentage
E14001003,1.9458813195393323
E14001004,1.921682795760791
E14001005,2.1807919267938085
E14001006,2.276432582573516
E14001007,3.9149201958575457
E14001008,5.167836594329551
E14001009,3.844372959009602
E14001010,3.371199738476626
E14001011,5.626588665074276
E14001012,6.711735810515053
E14001013,7.407768673863094
E14001014,2.705113816224927
E14001015,2.012797788926608
E14001016,7.324321481169788
E14001017,2.451261285352281
E14001018,1.968633112408951
E14001019,2.2133480109144994
E14001020,3.366361788617886
E14001021,3.757711136394476
E14001022,2.620976972027652
E14001023,1.7839553463937834
E14001024,2.4521725032425423
E14001025,3.298247154507238
E14001026,2.0301786333486205
E14001027,2.4732112174447303
E14001028,3.314162563119448
E14001029,6.341123791841861
E14001030,6.027000964320154
E14001031,1.5610089419304674
E14001032,7.163531591405081
E14001033,2.527124885692395
E14001034,2.026593112741744
E14001035,1.8562329390354868
E14001036,3.719243857679905
E14001037,0.9264469729202982
E14001038,2.5007578053955744
E14001039,3.455608718766613
E14001040,2.4161922833649587
E14001041,1.621084870672122
E14001042,1.94028116649239
E14001043,1.451522449114241
E14001044,1.4408971754943318
E14001045,1.9961642334337937
E14001046,1.4205168706945726
E14001047,2.2604733276075963
E14001048,1.62927409234021
E14001049,6.488512256855588
E14001050,6.67835941716136
E14001051,6.069126797422013
E14001052,3.43762211801485
E14001053,2.190539279154497
E14001054,4.526547589919256
E14001055,2.176646422471057
E14001056,3.924201558104808
E14001057,1.5699605563628816
E14001058,2.4537606419181124
E14001059,4.213734982965752
E14001060,1.905695306544702
E14001061,1.874877669382836
E14001062,0.9540692592729376
