geography_code,date,date_name,value,notes
E14000590,2023-03-01,Apr 2022-Mar 2023,6.0,Normal Value
E14000591,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000592,2022-12-01,Jan 2022-Dec 2022,8.4,Normal Value
E14000593,2021-09-01,Oct 2020-Sep 2021,4.1,Normal Value
E14000594,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000595,2023-03-01,Apr 2022-Mar 2023,6.9,Normal Value
E14000596,2023-03-01,Apr 2022-Mar 2023,5.3,Normal Value
E14000597,2023-03-01,Apr 2022-Mar 2023,2.9,Normal Value
E14000598,2023-03-01,Apr 2022-Mar 2023,6.0,Normal Value
E14000599,2022-12-01,Jan 2022-Dec 2022,4.2,Normal Value
E14000600,2022-09-01,Oct 2021-Sep 2022,1.8,Normal Value
E14000601,2023-03-01,Apr 2022-Mar 2023,2.1,Normal Value
E14000602,2023-03-01,Apr 2022-Mar 2023,4.6,Normal Value
E14000603,2022-06-01,Jul 2021-Jun 2022,4.4,Normal Value
E14000604,2021-12-01,Jan 2021-Dec 2021,5.6,Normal Value
E14000605,2022-09-01,Oct 2021-Sep 2022,4.8,Normal Value
E14000606,2022-03-01,Apr 2021-Mar 2022,3.9,Normal Value
E14000607,2023-03-01,Apr 2022-Mar 2023,3.9,Normal Value
E14000608,2022-12-01,Jan 2022-Dec 2022,1.7,Normal Value
E14000609,2022-03-01,Apr 2021-Mar 2022,6.1,Normal Value
E14000610,2022-09-01,Oct 2021-Sep 2022,4.2,Normal Value
E14000611,2022-12-01,Jan 2022-Dec 2022,1.8,Normal Value
E14000612,2023-03-01,Apr 2022-Mar 2023,3.0,Normal Value
E14000613,2023-03-01,Apr 2022-Mar 2023,3.6,Normal Value
E14000614,2023-03-01,Apr 2022-Mar 2023,3.5,Normal Value
E14000615,2022-12-01,Jan 2022-Dec 2022,6.4,Normal Value
E14000616,2022-03-01,Apr 2021-Mar 2022,3.3,Normal Value
E14000617,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E14000618,2022-12-01,Jan 2022-Dec 2022,4.2,Normal Value
E14000619,2021-03-01,Apr 2020-Mar 2021,4.9,Normal Value
E14000620,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E14000621,2023-03-01,Apr 2022-Mar 2023,4.7,Normal Value
E14000622,2022-12-01,Jan 2022-Dec 2022,6.0,Normal Value
E14000623,2021-12-01,Jan 2021-Dec 2021,6.4,Normal Value
E14000624,2022-03-01,Apr 2021-Mar 2022,4.1,Normal Value
E14000625,2023-03-01,Apr 2022-Mar 2023,3.7,Normal Value
E14000626,2022-12-01,Jan 2022-Dec 2022,3.4,Normal Value
E14000627,2022-12-01,Jan 2022-Dec 2022,3.6,Normal Value
E14000628,2023-03-01,Apr 2022-Mar 2023,4.6,Normal Value
E14000629,2023-03-01,Apr 2022-Mar 2023,2.3,Normal Value
E14000630,2023-03-01,Apr 2022-Mar 2023,3.6,Normal Value
E14000631,2022-03-01,Apr 2021-Mar 2022,1.9,Normal Value
E14000632,2022-09-01,Oct 2021-Sep 2022,2.8,Normal Value
E14000633,2021-12-01,Jan 2021-Dec 2021,3.8,Normal Value
E14000634,2023-03-01,Apr 2022-Mar 2023,9.1,Normal Value
E14000635,2022-06-01,Jul 2021-Jun 2022,5.1,Normal Value
E14000636,2023-03-01,Apr 2022-Mar 2023,10.9,Normal Value
E14000637,2021-12-01,Jan 2021-Dec 2021,5.4,Normal Value
E14000638,2023-03-01,Apr 2022-Mar 2023,6.0,Normal Value
E14000639,2022-12-01,Jan 2022-Dec 2022,2.4,Normal Value
E14000640,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000641,2022-12-01,Jan 2022-Dec 2022,4.1,Normal Value
E14000642,2021-12-01,Jan 2021-Dec 2021,10.1,Normal Value
E14000643,2022-12-01,Jan 2022-Dec 2022,1.7,Normal Value
E14000644,2021-12-01,Jan 2021-Dec 2021,5.1,Normal Value
E14000645,2022-09-01,Oct 2021-Sep 2022,3.3,Normal Value
E14000646,2023-03-01,Apr 2022-Mar 2023,6.3,Normal Value
E14000647,2023-03-01,Apr 2022-Mar 2023,6.5,Normal Value
E14000648,2023-03-01,Apr 2022-Mar 2023,3.5,Normal Value
E14000649,2023-03-01,Apr 2022-Mar 2023,4.0,Normal Value
E14000650,2022-12-01,Jan 2022-Dec 2022,2.4,Normal Value
E14000651,2023-03-01,Apr 2022-Mar 2023,10.6,Normal Value
E14000652,2022-03-01,Apr 2021-Mar 2022,2.9,Normal Value
E14000653,2022-12-01,Jan 2022-Dec 2022,5.5,Normal Value
E14000654,2023-03-01,Apr 2022-Mar 2023,6.4,Normal Value
E14000655,2021-12-01,Jan 2021-Dec 2021,3.6,Normal Value
E14000656,2023-03-01,Apr 2022-Mar 2023,3.7,Normal Value
E14000657,2023-03-01,Apr 2022-Mar 2023,2.3,Normal Value
E14000658,2023-03-01,Apr 2022-Mar 2023,2.8,Normal Value
E14000659,2021-09-01,Oct 2020-Sep 2021,4.7,Normal Value
E14000660,2021-06-01,Jul 2020-Jun 2021,6.2,Normal Value
E14000661,2023-03-01,Apr 2022-Mar 2023,3.5,Normal Value
E14000662,2023-03-01,Apr 2022-Mar 2023,4.5,Normal Value
E14000663,2023-03-01,Apr 2022-Mar 2023,2.9,Normal Value
E14000664,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000665,2022-12-01,Jan 2022-Dec 2022,2.8,Normal Value
E14000666,2023-03-01,Apr 2022-Mar 2023,7.8,Normal Value
E14000667,2022-12-01,Jan 2022-Dec 2022,3.0,Normal Value
E14000668,2023-03-01,Apr 2022-Mar 2023,5.5,Normal Value
E14000669,2023-03-01,Apr 2022-Mar 2023,5.2,Normal Value
E14000670,2023-03-01,Apr 2022-Mar 2023,2.0,Normal Value
E14000671,2023-03-01,Apr 2022-Mar 2023,6.4,Normal Value
E14000672,2021-09-01,Oct 2020-Sep 2021,5.4,Normal Value
E14000673,2022-06-01,Jul 2021-Jun 2022,2.7,Normal Value
E14000674,2023-03-01,Apr 2022-Mar 2023,5.6,Normal Value
E14000675,2023-03-01,Apr 2022-Mar 2023,10.8,Normal Value
E14000676,2022-06-01,Jul 2021-Jun 2022,7.8,Normal Value
E14000677,2022-12-01,Jan 2022-Dec 2022,4.7,Normal Value
E14000678,2023-03-01,Apr 2022-Mar 2023,3.3,Normal Value
E14000679,2023-03-01,Apr 2022-Mar 2023,9.6,Normal Value
E14000680,2023-03-01,Apr 2022-Mar 2023,5.6,Normal Value
E14000681,2022-06-01,Jul 2021-Jun 2022,3.8,Normal Value
E14000682,2022-03-01,Apr 2021-Mar 2022,3.1,Normal Value
E14000683,2022-03-01,Apr 2021-Mar 2022,2.6,Normal Value
E14000684,2023-03-01,Apr 2022-Mar 2023,4.6,Normal Value
E14000685,2021-09-01,Oct 2020-Sep 2021,2.8,Normal Value
E14000686,2021-12-01,Jan 2021-Dec 2021,5.1,Normal Value
E14000687,2023-03-01,Apr 2022-Mar 2023,7.7,Normal Value
E14000688,2023-03-01,Apr 2022-Mar 2023,9.8,Normal Value
E14000689,2022-06-01,Jul 2021-Jun 2022,3.8,Normal Value
E14000690,2023-03-01,Apr 2022-Mar 2023,4.0,Normal Value
E14000691,2022-12-01,Jan 2022-Dec 2022,6.7,Normal Value
E14000692,2023-03-01,Apr 2022-Mar 2023,10.0,Normal Value
E14000693,2023-03-01,Apr 2022-Mar 2023,3.7,Normal Value
E14000694,2023-03-01,Apr 2022-Mar 2023,6.6,Normal Value
E14000695,2023-03-01,Apr 2022-Mar 2023,6.9,Normal Value
E14000696,2023-03-01,Apr 2022-Mar 2023,4.4,Normal Value
E14000697,2023-03-01,Apr 2022-Mar 2023,2.6,Normal Value
E14000698,2023-03-01,Apr 2022-Mar 2023,4.4,Normal Value
E14000699,2023-03-01,Apr 2022-Mar 2023,4.8,Normal Value
E14000700,2022-03-01,Apr 2021-Mar 2022,6.4,Normal Value
E14000701,2023-03-01,Apr 2022-Mar 2023,6.8,Normal Value
E14000702,2023-03-01,Apr 2022-Mar 2023,2.4,Normal Value
E14000703,2022-12-01,Jan 2022-Dec 2022,3.4,Normal Value
E14000704,2023-03-01,Apr 2022-Mar 2023,7.7,Normal Value
E14000705,2023-03-01,Apr 2022-Mar 2023,4.4,Normal Value
E14000706,2021-06-01,Jul 2020-Jun 2021,2.7,Normal Value
E14000707,2022-12-01,Jan 2022-Dec 2022,1.2,Normal Value
E14000708,2022-09-01,Oct 2021-Sep 2022,3.6,Normal Value
E14000709,2023-03-01,Apr 2022-Mar 2023,5.7,Normal Value
E14000710,2023-03-01,Apr 2022-Mar 2023,4.9,Normal Value
E14000711,2023-03-01,Apr 2022-Mar 2023,4.6,Normal Value
E14000712,2023-03-01,Apr 2022-Mar 2023,3.2,Normal Value
E14000713,2023-03-01,Apr 2022-Mar 2023,3.1,Normal Value
E14000714,2021-03-01,Apr 2020-Mar 2021,5.4,Normal Value
E14000715,2021-03-01,Apr 2020-Mar 2021,7.8,Normal Value
E14000716,2023-03-01,Apr 2022-Mar 2023,2.4,Normal Value
E14000717,2023-03-01,Apr 2022-Mar 2023,10.2,Normal Value
E14000718,2022-12-01,Jan 2022-Dec 2022,2.3,Normal Value
E14000719,2022-03-01,Apr 2021-Mar 2022,3.7,Normal Value
E14000720,2023-03-01,Apr 2022-Mar 2023,8.0,Normal Value
E14000721,2023-03-01,Apr 2022-Mar 2023,7.8,Normal Value
E14000722,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000723,2023-03-01,Apr 2022-Mar 2023,6.2,Normal Value
E14000724,2023-03-01,Apr 2022-Mar 2023,3.0,Normal Value
E14000725,2023-03-01,Apr 2022-Mar 2023,1.7,Normal Value
E14000726,2022-12-01,Jan 2022-Dec 2022,1.2,Normal Value
E14000727,2023-03-01,Apr 2022-Mar 2023,13.3,Normal Value
E14000728,2023-03-01,Apr 2022-Mar 2023,4.6,Normal Value
E14000729,2023-03-01,Apr 2022-Mar 2023,13.7,Normal Value
E14000730,2022-06-01,Jul 2021-Jun 2022,2.0,Normal Value
E14000731,2023-03-01,Apr 2022-Mar 2023,6.3,Normal Value
E14000732,2023-03-01,Apr 2022-Mar 2023,8.5,Normal Value
E14000733,2023-03-01,Apr 2022-Mar 2023,5.1,Normal Value
E14000734,2021-09-01,Oct 2020-Sep 2021,4.9,Normal Value
E14000735,2023-03-01,Apr 2022-Mar 2023,5.6,Normal Value
E14000736,2021-06-01,Jul 2020-Jun 2021,6.4,Normal Value
E14000737,2023-03-01,Apr 2022-Mar 2023,6.5,Normal Value
E14000738,2022-12-01,Jan 2022-Dec 2022,5.0,Normal Value
E14000739,2022-06-01,Jul 2021-Jun 2022,2.7,Normal Value
E14000740,2023-03-01,Apr 2022-Mar 2023,5.0,Normal Value
E14000741,2022-09-01,Oct 2021-Sep 2022,7.9,Normal Value
E14000742,2023-03-01,Apr 2022-Mar 2023,3.9,Normal Value
E14000743,2021-12-01,Jan 2021-Dec 2021,1.8,Normal Value
E14000744,2023-03-01,Apr 2022-Mar 2023,3.0,Normal Value
E14000745,2022-12-01,Jan 2022-Dec 2022,5.6,Normal Value
E14000746,2021-12-01,Jan 2021-Dec 2021,3.4,Normal Value
E14000747,2023-03-01,Apr 2022-Mar 2023,2.3,Normal Value
E14000748,2021-12-01,Jan 2021-Dec 2021,6.2,Normal Value
E14000749,2021-06-01,Jul 2020-Jun 2021,3.3,Normal Value
E14000750,2023-03-01,Apr 2022-Mar 2023,4.9,Normal Value
E14000751,2022-09-01,Oct 2021-Sep 2022,2.4,Normal Value
E14000752,2023-03-01,Apr 2022-Mar 2023,3.0,Normal Value
E14000753,2021-09-01,Oct 2020-Sep 2021,3.4,Normal Value
E14000754,2023-03-01,Apr 2022-Mar 2023,3.5,Normal Value
E14000755,2023-03-01,Apr 2022-Mar 2023,4.9,Normal Value
E14000756,2023-03-01,Apr 2022-Mar 2023,5.2,Normal Value
E14000757,2022-12-01,Jan 2022-Dec 2022,2.1,Normal Value
E14000758,2022-09-01,Oct 2021-Sep 2022,10.4,Normal Value
E14000759,2022-12-01,Jan 2022-Dec 2022,3.8,Normal Value
E14000760,2023-03-01,Apr 2022-Mar 2023,5.1,Normal Value
E14000761,2022-03-01,Apr 2021-Mar 2022,4.3,Normal Value
E14000762,2023-03-01,Apr 2022-Mar 2023,5.7,Normal Value
E14000763,2023-03-01,Apr 2022-Mar 2023,2.8,Normal Value
E14000764,2023-03-01,Apr 2022-Mar 2023,3.8,Normal Value
E14000765,2023-03-01,Apr 2022-Mar 2023,9.2,Normal Value
E14000766,2023-03-01,Apr 2022-Mar 2023,6.1,Normal Value
E14000767,2021-06-01,Jul 2020-Jun 2021,4.5,Normal Value
E14000768,2023-03-01,Apr 2022-Mar 2023,4.0,Normal Value
E14000769,2023-03-01,Apr 2022-Mar 2023,5.0,Normal Value
E14000770,2022-09-01,Oct 2021-Sep 2022,2.1,Normal Value
E14000771,2023-03-01,Apr 2022-Mar 2023,2.8,Normal Value
E14000772,2023-03-01,Apr 2022-Mar 2023,8.8,Normal Value
E14000773,2022-12-01,Jan 2022-Dec 2022,3.9,Normal Value
E14000774,2023-03-01,Apr 2022-Mar 2023,2.8,Normal Value
E14000775,2023-03-01,Apr 2022-Mar 2023,4.0,Normal Value
E14000776,2023-03-01,Apr 2022-Mar 2023,7.3,Normal Value
E14000777,2023-03-01,Apr 2022-Mar 2023,4.5,Normal Value
E14000778,2023-03-01,Apr 2022-Mar 2023,8.3,Normal Value
E14000779,2021-09-01,Oct 2020-Sep 2021,3.8,Normal Value
E14000780,2021-06-01,Jul 2020-Jun 2021,9.6,Normal Value
E14000781,2022-09-01,Oct 2021-Sep 2022,5.3,Normal Value
E14000782,2023-03-01,Apr 2022-Mar 2023,9.0,Normal Value
E14000783,2023-03-01,Apr 2022-Mar 2023,3.8,Normal Value
E14000784,2023-03-01,Apr 2022-Mar 2023,7.2,Normal Value
E14000785,2023-03-01,Apr 2022-Mar 2023,6.2,Normal Value
E14000786,2023-03-01,Apr 2022-Mar 2023,9.0,Normal Value
E14000787,2023-03-01,Apr 2022-Mar 2023,11.3,Normal Value
E14000788,2023-03-01,Apr 2022-Mar 2023,5.0,Normal Value
E14000789,2023-03-01,Apr 2022-Mar 2023,3.5,Normal Value
E14000790,2023-03-01,Apr 2022-Mar 2023,5.0,Normal Value
E14000791,2021-12-01,Jan 2021-Dec 2021,6.1,Normal Value
E14000792,2021-09-01,Oct 2020-Sep 2021,4.6,Normal Value
E14000793,2023-03-01,Apr 2022-Mar 2023,8.9,Normal Value
E14000794,2022-03-01,Apr 2021-Mar 2022,7.6,Normal Value
E14000795,2021-12-01,Jan 2021-Dec 2021,3.4,Normal Value
E14000796,2022-06-01,Jul 2021-Jun 2022,4.6,Normal Value
E14000797,2022-03-01,Apr 2021-Mar 2022,4.3,Normal Value
E14000798,2022-03-01,Apr 2021-Mar 2022,7.6,Normal Value
E14000799,2021-03-01,Apr 2020-Mar 2021,4.4,Normal Value
E14000800,2023-03-01,Apr 2022-Mar 2023,4.8,Normal Value
E14000801,2023-03-01,Apr 2022-Mar 2023,4.4,Normal Value
E14000802,2023-03-01,Apr 2022-Mar 2023,7.3,Normal Value
E14000803,2023-03-01,Apr 2022-Mar 2023,3.7,Normal Value
E14000804,2023-03-01,Apr 2022-Mar 2023,8.1,Normal Value
E14000805,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000806,2022-06-01,Jul 2021-Jun 2022,3.8,Normal Value
E14000807,2023-03-01,Apr 2022-Mar 2023,6.9,Normal Value
E14000808,2023-03-01,Apr 2022-Mar 2023,5.5,Normal Value
E14000809,2023-03-01,Apr 2022-Mar 2023,3.8,Normal Value
E14000810,2022-03-01,Apr 2021-Mar 2022,4.9,Normal Value
E14000811,2022-09-01,Oct 2021-Sep 2022,2.9,Normal Value
E14000812,2023-03-01,Apr 2022-Mar 2023,4.7,Normal Value
E14000813,2022-06-01,Jul 2021-Jun 2022,2.8,Normal Value
E14000814,2023-03-01,Apr 2022-Mar 2023,2.6,Normal Value
E14000815,2022-06-01,Jul 2021-Jun 2022,1.2,Normal Value
E14000816,2022-09-01,Oct 2021-Sep 2022,3.1,Normal Value
E14000817,2021-09-01,Oct 2020-Sep 2021,4.6,Normal Value
E14000818,2023-03-01,Apr 2022-Mar 2023,4.9,Normal Value
E14000819,2023-03-01,Apr 2022-Mar 2023,5.9,Normal Value
E14000820,2023-03-01,Apr 2022-Mar 2023,3.8,Normal Value
E14000821,2023-03-01,Apr 2022-Mar 2023,2.6,Normal Value
E14000822,2023-03-01,Apr 2022-Mar 2023,2.5,Normal Value
E14000823,2021-12-01,Jan 2021-Dec 2021,3.2,Normal Value
E14000824,2021-03-01,Apr 2020-Mar 2021,2.1,Normal Value
E14000825,2022-09-01,Oct 2021-Sep 2022,4.5,Normal Value
E14000826,2021-06-01,Jul 2020-Jun 2021,3.4,Normal Value
E14000827,2023-03-01,Apr 2022-Mar 2023,8.7,Normal Value
E14000828,2022-03-01,Apr 2021-Mar 2022,5.9,Normal Value
E14000829,2022-03-01,Apr 2021-Mar 2022,7.4,Normal Value
E14000830,2023-03-01,Apr 2022-Mar 2023,2.7,Normal Value
E14000831,2023-03-01,Apr 2022-Mar 2023,4.9,Normal Value
E14000832,2023-03-01,Apr 2022-Mar 2023,3.0,Normal Value
E14000833,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E14000834,2022-03-01,Apr 2021-Mar 2022,4.2,Normal Value
E14000835,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000836,2023-03-01,Apr 2022-Mar 2023,2.6,Normal Value
E14000837,2022-09-01,Oct 2021-Sep 2022,3.6,Normal Value
E14000838,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000839,2022-03-01,Apr 2021-Mar 2022,2.3,Normal Value
E14000840,2022-03-01,Apr 2021-Mar 2022,3.8,Normal Value
E14000841,2023-03-01,Apr 2022-Mar 2023,2.6,Normal Value
E14000842,2022-06-01,Jul 2021-Jun 2022,2.7,Normal Value
E14000843,2021-12-01,Jan 2021-Dec 2021,3.0,Normal Value
E14000844,2023-03-01,Apr 2022-Mar 2023,7.5,Normal Value
E14000845,2021-12-01,Jan 2021-Dec 2021,4.4,Normal Value
E14000846,2023-03-01,Apr 2022-Mar 2023,2.3,Normal Value
E14000847,2023-03-01,Apr 2022-Mar 2023,2.5,Normal Value
E14000848,2021-12-01,Jan 2021-Dec 2021,4.0,Normal Value
E14000849,2023-03-01,Apr 2022-Mar 2023,5.7,Normal Value
E14000850,2023-03-01,Apr 2022-Mar 2023,2.2,Normal Value
E14000851,2023-03-01,Apr 2022-Mar 2023,4.5,Normal Value
E14000852,2023-03-01,Apr 2022-Mar 2023,9.6,Normal Value
E14000853,2023-03-01,Apr 2022-Mar 2023,5.8,Normal Value
E14000854,2022-12-01,Jan 2022-Dec 2022,2.5,Normal Value
E14000855,2023-03-01,Apr 2022-Mar 2023,2.4,Normal Value
E14000856,2023-03-01,Apr 2022-Mar 2023,3.8,Normal Value
E14000857,2023-03-01,Apr 2022-Mar 2023,4.4,Normal Value
E14000858,2022-03-01,Apr 2021-Mar 2022,3.3,Normal Value
E14000859,2021-09-01,Oct 2020-Sep 2021,6.4,Normal Value
E14000860,2022-12-01,Jan 2022-Dec 2022,2.9,Normal Value
E14000861,2023-03-01,Apr 2022-Mar 2023,6.7,Normal Value
E14000862,2022-06-01,Jul 2021-Jun 2022,5.4,Normal Value
E14000863,2022-12-01,Jan 2022-Dec 2022,5.0,Normal Value
E14000864,2021-06-01,Jul 2020-Jun 2021,6.7,Normal Value
E14000865,2023-03-01,Apr 2022-Mar 2023,8.4,Normal Value
E14000866,2023-03-01,Apr 2022-Mar 2023,8.3,Normal Value
E14000867,2023-03-01,Apr 2022-Mar 2023,2.5,Normal Value
E14000868,2023-03-01,Apr 2022-Mar 2023,4.2,Normal Value
E14000869,2022-09-01,Oct 2021-Sep 2022,3.8,Normal Value
E14000870,2023-03-01,Apr 2022-Mar 2023,3.9,Normal Value
E14000871,2022-12-01,Jan 2022-Dec 2022,4.3,Normal Value
E14000872,2021-03-01,Apr 2020-Mar 2021,3.1,Normal Value
E14000873,2022-06-01,Jul 2021-Jun 2022,5.3,Normal Value
E14000874,2022-06-01,Jul 2021-Jun 2022,3.0,Normal Value
E14000875,2021-12-01,Jan 2021-Dec 2021,7.3,Normal Value
E14000876,2023-03-01,Apr 2022-Mar 2023,9.4,Normal Value
E14000877,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E14000878,2023-03-01,Apr 2022-Mar 2023,6.5,Normal Value
E14000879,2022-09-01,Oct 2021-Sep 2022,4.0,Normal Value
E14000880,2023-03-01,Apr 2022-Mar 2023,4.2,Normal Value
E14000881,2023-03-01,Apr 2022-Mar 2023,2.1,Normal Value
E14000882,2023-03-01,Apr 2022-Mar 2023,3.7,Normal Value
E14000883,2023-03-01,Apr 2022-Mar 2023,1.2,Normal Value
E14000884,2023-03-01,Apr 2022-Mar 2023,3.0,Normal Value
E14000885,2023-03-01,Apr 2022-Mar 2023,8.8,Normal Value
E14000886,2022-09-01,Oct 2021-Sep 2022,3.0,Normal Value
E14000887,2022-09-01,Oct 2021-Sep 2022,4.6,Normal Value
E14000888,2021-03-01,Apr 2020-Mar 2021,2.9,Normal Value
E14000889,2023-03-01,Apr 2022-Mar 2023,4.4,Normal Value
E14000890,2022-12-01,Jan 2022-Dec 2022,2.3,Normal Value
E14000891,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E14000892,2022-06-01,Jul 2021-Jun 2022,5.8,Normal Value
E14000893,2023-03-01,Apr 2022-Mar 2023,0.0,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
E14000894,2022-06-01,Jul 2021-Jun 2022,2.9,Normal Value
E14000895,2022-06-01,Jul 2021-Jun 2022,6.0,Normal Value
E14000896,2023-03-01,Apr 2022-Mar 2023,2.4,Normal Value
E14000897,2023-03-01,Apr 2022-Mar 2023,3.3,Normal Value
E14000898,2023-03-01,Apr 2022-Mar 2023,2.5,Normal Value
E14000899,2023-03-01,Apr 2022-Mar 2023,1.8,Normal Value
E14000900,2023-03-01,Apr 2022-Mar 2023,3.2,Normal Value
E14000901,2022-12-01,Jan 2022-Dec 2022,3.9,Normal Value
E14000902,2023-03-01,Apr 2022-Mar 2023,9.1,Normal Value
E14000903,2023-03-01,Apr 2022-Mar 2023,2.2,Normal Value
E14000904,2022-12-01,Jan 2022-Dec 2022,4.4,Normal Value
E14000905,2023-03-01,Apr 2022-Mar 2023,2.6,Normal Value
E14000906,2022-06-01,Jul 2021-Jun 2022,2.7,Normal Value
E14000907,2022-06-01,Jul 2021-Jun 2022,3.9,Normal Value
E14000908,2021-09-01,Oct 2020-Sep 2021,2.7,Normal Value
E14000909,2023-03-01,Apr 2022-Mar 2023,2.6,Normal Value
