date,freq,variable,value
1997-11-01,m,D7C7,66.4
1997-12-01,m,D7BT,70.7
1997-12-01,m,D7BU,65.6
1997-12-01,m,D7BV,48.4
1997-12-01,m,D7BW,196.1
1997-12-01,m,D7BX,51.9
1997-12-01,m,D7BY,87.5
1997-12-01,m,D7BZ,60.7
1997-12-01,m,D7C2,63.1
1997-12-01,m,D7C3,103.8
1997-12-01,m,D7C4,97.6
1997-12-01,m,D7C5,26.7
1997-12-01,m,D7C6,57.5
1997-12-01,m,D7C7,66.4
1998-01-01,m,D7BT,70.3
1998-01-01,m,D7BU,65.6
1998-01-01,m,D7BV,49.6
1998-01-01,m,D7BW,181.7
1998-01-01,m,D7BX,51.9
1998-01-01,m,D7BY,84.0
1998-01-01,m,D7BZ,59.9
1998-01-01,m,D7C2,63.3
1998-01-01,m,D7C3,103.5
1998-01-01,m,D7C4,97.4
1998-01-01,m,D7C5,26.8
1998-01-01,m,D7C6,57.8
1998-01-01,m,D7C7,66.4
1998-02-01,m,D7BT,70.5
1998-02-01,m,D7BU,65.5
1998-02-01,m,D7BV,50.0
1998-02-01,m,D7BW,183.1
1998-02-01,m,D7BX,52.0
1998-02-01,m,D7BY,85.0
1998-02-01,m,D7BZ,61.2
1998-02-01,m,D7C2,63.4
1998-02-01,m,D7C3,103.1
1998-02-01,m,D7C4,97.5
1998-02-01,m,D7C5,26.8
1998-02-01,m,D7C6,58.0
1998-02-01,m,D7C7,67.1
1998-03-01,m,D7BT,70.7
1998-03-01,m,D7BU,65.4
1998-03-01,m,D7BV,50.1
1998-03-01,m,D7BW,186.0
1998-03-01,m,D7BX,52.1
1998-03-01,m,D7BY,86.6
1998-03-01,m,D7BZ,61.4
1998-03-01,m,D7C2,63.4
1998-03-01,m,D7C3,103.1
1998-03-01,m,D7C4,97.3
1998-03-01,m,D7C5,26.8
1998-03-01,m,D7C6,58.1
1998-03-01,m,D7C7,67.2
1998-04-01,m,D7BT,71.1
1998-04-01,m,D7BU,65.6
1998-04-01,m,D7BV,50.5
1998-04-01,m,D7BW,185.6
1998-04-01,m,D7BX,52.8
1998-04-01,m,D7BY,85.4
1998-04-01,m,D7BZ,61.8
1998-04-01,m,D7C2,64.3
1998-04-01,m,D7C3,103.0
1998-04-01,m,D7C4,97.6
1998-04-01,m,D7C5,26.8
1998-04-01,m,D7C6,58.3
1998-04-01,m,D7C7,67.6
1998-05-01,m,D7BT,71.4
1998-05-01,m,D7BU,66.6
1998-05-01,m,D7BV,50.7
1998-05-01,m,D7BW,187.9
1998-05-01,m,D7BX,52.8
1998-05-01,m,D7BY,86.3
1998-05-01,m,D7BZ,61.9
1998-05-01,m,D7C2,64.5
1998-05-01,m,D7C3,102.9
1998-05-01,m,D7C4,97.7
1998-05-01,m,D7C5,26.8
1998-05-01,m,D7C6,58.7
1998-05-01,m,D7C7,67.9
1998-06-01,m,D7BT,71.3
1998-06-01,m,D7BU,66.3
1998-06-01,m,D7BV,50.6
1998-06-01,m,D7BW,187.4
1998-06-01,m,D7BX,52.8
1998-06-01,m,D7BY,85.8
1998-06-01,m,D7BZ,62.4
1998-06-01,m,D7C2,64.4
1998-06-01,m,D7C3,102.8
1998-06-01,m,D7C4,97.6
1998-06-01,m,D7C5,26.8
1998-06-01,m,D7C6,58.8
1998-06-01,m,D7C7,68.1
1998-07-01,m,D7BT,71.0
1998-07-01,m,D7BU,66.2
1998-07-01,m,D7BV,50.7
1998-07-01,m,D7BW,175.3
1998-07-01,m,D7BX,52.8
1998-07-01,m,D7BY,84.8
1998-07-01,m,D7BZ,62.3
1998-07-01,m,D7C2,64.3
1998-07-01,m,D7C3,102.4
1998-07-01,m,D7C4,97.5
1998-07-01,m,D7C5,26.8
1998-07-01,m,D7C6,59.1
1998-07-01,m,D7C7,68.2
1998-08-01,m,D7BT,71.2
1998-08-01,m,D7BU,66.9
1998-08-01,m,D7BV,50.8
1998-08-01,m,D7BW,178.7
1998-08-01,m,D7BX,52.8
1998-08-01,m,D7BY,85.2
1998-08-01,m,D7BZ,62.2
1998-08-01,m,D7C2,64.4
1998-08-01,m,D7C3,101.3
1998-08-01,m,D7C4,97.5
1998-08-01,m,D7C5,26.9
1998-08-01,m,D7C6,59.3
1998-08-01,m,D7C7,68.5
1998-09-01,m,D7BT,71.5
1998-09-01,m,D7BU,66.6
1998-09-01,m,D7BV,50.8
1998-09-01,m,D7BW,187.8
1998-09-01,m,D7BX,52.9
1998-09-01,m,D7BY,85.8
1998-09-01,m,D7BZ,62.2
1998-09-01,m,D7C2,64.3
1998-09-01,m,D7C3,101.2
1998-09-01,m,D7C4,97.5
1998-09-01,m,D7C5,28.2
1998-09-01,m,D7C6,59.4
1998-09-01,m,D7C7,68.6
1998-10-01,m,D7BT,71.5
1998-10-01,m,D7BU,66.7
1998-10-01,m,D7BV,50.9
1998-10-01,m,D7BW,186.3
1998-10-01,m,D7BX,53.1
1998-10-01,m,D7BY,85.3
1998-10-01,m,D7BZ,62.4
1998-10-01,m,D7C2,64.1
1998-10-01,m,D7C3,101.3
1998-10-01,m,D7C4,97.7
1998-10-01,m,D7C5,28.2
1998-10-01,m,D7C6,59.6
1998-10-01,m,D7C7,68.8
1998-11-01,m,D7BT,71.6
1998-11-01,m,D7BU,66.6
1998-11-01,m,D7BV,50.6
1998-11-01,m,D7BW,187.9
1998-11-01,m,D7BX,53.1
1998-11-01,m,D7BY,86.5
1998-11-01,m,D7BZ,62.6
1998-11-01,m,D7C2,63.8
1998-11-01,m,D7C3,101.0
1998-11-01,m,D7C4,97.6
1998-11-01,m,D7C5,28.2
1998-11-01,m,D7C6,59.7
1998-11-01,m,D7C7,68.9
1998-12-01,m,D7BT,71.8
1998-12-01,m,D7BU,67.1
1998-12-01,m,D7BV,51.3
1998-12-01,m,D7BW,186.8
1998-12-01,m,D7BX,53.1
1998-12-01,m,D7BY,88.5
1998-12-01,m,D7BZ,62.4
1998-12-01,m,D7C2,63.3
1998-12-01,m,D7C3,101.0
1998-12-01,m,D7C4,97.6
1998-12-01,m,D7C5,28.3
1998-12-01,m,D7C6,59.9
1998-12-01,m,D7C7,69.0
1999-01-01,m,D7BT,71.4
1999-01-01,m,D7BU,67.3
1999-01-01,m,D7BV,52.3
1999-01-01,m,D7BW,173.0
1999-01-01,m,D7BX,53.2
1999-01-01,m,D7BY,84.2
1999-01-01,m,D7BZ,62.3
1999-01-01,m,D7C2,63.7
1999-01-01,m,D7C3,100.9
1999-01-01,m,D7C4,97.7
1999-01-01,m,D7C5,28.3
1999-01-01,m,D7C6,60.1
1999-01-01,m,D7C7,69.1
1999-02-01,m,D7BT,71.5
1999-02-01,m,D7BU,67.4
1999-02-01,m,D7BV,52.4
1999-02-01,m,D7BW,174.3
1999-02-01,m,D7BX,53.1
1999-02-01,m,D7BY,85.2
1999-02-01,m,D7BZ,62.6
1999-02-01,m,D7C2,63.6
1999-02-01,m,D7C3,100.7
1999-02-01,m,D7C4,97.4
1999-02-01,m,D7C5,28.3
1999-02-01,m,D7C6,60.3
1999-02-01,m,D7C7,69.3
1999-03-01,m,D7BT,71.9
1999-03-01,m,D7BU,67.0
1999-03-01,m,D7BV,53.3
1999-03-01,m,D7BW,177.0
1999-03-01,m,D7BX,53.2
1999-03-01,m,D7BY,86.6
1999-03-01,m,D7BZ,62.6
1999-03-01,m,D7C2,64.6
1999-03-01,m,D7C3,100.7
1999-03-01,m,D7C4,97.5
1999-03-01,m,D7C5,28.3
1999-03-01,m,D7C6,60.3
1999-03-01,m,D7C7,69.1
1999-04-01,m,D7BT,72.2
1999-04-01,m,D7BU,66.6
1999-04-01,m,D7BV,53.7
1999-04-01,m,D7BW,176.2
1999-04-01,m,D7BX,53.8
1999-04-01,m,D7BY,85.2
1999-04-01,m,D7BZ,62.7
1999-04-01,m,D7C2,65.7
1999-04-01,m,D7C3,100.4
1999-04-01,m,D7C4,98.0
1999-04-01,m,D7C5,28.3
1999-04-01,m,D7C6,60.6
1999-04-01,m,D7C7,69.7
1999-05-01,m,D7BT,72.4
1999-05-01,m,D7BU,67.0
1999-05-01,m,D7BV,53.8
1999-05-01,m,D7BW,177.5
1999-05-01,m,D7BX,53.8
1999-05-01,m,D7BY,86.1
1999-05-01,m,D7BZ,62.8
1999-05-01,m,D7C2,65.7
1999-05-01,m,D7C3,99.8
1999-05-01,m,D7C4,98.1
1999-05-01,m,D7C5,28.3
1999-05-01,m,D7C6,60.9
1999-05-01,m,D7C7,69.8
1999-06-01,m,D7BT,72.3
1999-06-01,m,D7BU,66.6
1999-06-01,m,D7BV,54.0
1999-06-01,m,D7BW,177.3
1999-06-01,m,D7BX,53.9
1999-06-01,m,D7BY,85.5
1999-06-01,m,D7BZ,62.7
1999-06-01,m,D7C2,65.6
1999-06-01,m,D7C3,99.4
1999-06-01,m,D7C4,98.1
1999-06-01,m,D7C5,28.4
1999-06-01,m,D7C6,61.1
1999-06-01,m,D7C7,70.0
1999-07-01,m,D7BT,71.9
1999-07-01,m,D7BU,66.0
1999-07-01,m,D7BV,54.3
1999-07-01,m,D7BW,167.2
1999-07-01,m,D7BX,54.0
1999-07-01,m,D7BY,84.1
1999-07-01,m,D7BZ,62.9
1999-07-01,m,D7C2,65.6
1999-07-01,m,D7C3,98.9
1999-07-01,m,D7C4,97.8
1999-07-01,m,D7C5,28.4
1999-07-01,m,D7C6,61.2
1999-07-01,m,D7C7,70.4
1999-08-01,m,D7BT,72.1
1999-08-01,m,D7BU,65.9
1999-08-01,m,D7BV,54.5
1999-08-01,m,D7BW,170.4
1999-08-01,m,D7BX,54.1
1999-08-01,m,D7BY,84.7
1999-08-01,m,D7BZ,63.2
1999-08-01,m,D7C2,66.0
1999-08-01,m,D7C3,99.1
1999-08-01,m,D7C4,97.7
1999-08-01,m,D7C5,28.4
1999-08-01,m,D7C6,61.3
1999-08-01,m,D7C7,70.6
1999-09-01,m,D7BT,72.4
1999-09-01,m,D7BU,65.8
1999-09-01,m,D7BV,54.4
1999-09-01,m,D7BW,177.6
1999-09-01,m,D7BX,54.2
1999-09-01,m,D7BY,85.4
1999-09-01,m,D7BZ,63.7
1999-09-01,m,D7C2,65.8
1999-09-01,m,D7C3,98.6
1999-09-01,m,D7C4,97.8
1999-09-01,m,D7C5,29.8
1999-09-01,m,D7C6,61.3
1999-09-01,m,D7C7,70.5
1999-10-01,m,D7BT,72.3
1999-10-01,m,D7BU,65.7
1999-10-01,m,D7BV,54.5
1999-10-01,m,D7BW,176.1
1999-10-01,m,D7BX,54.2
1999-10-01,m,D7BY,84.8
1999-10-01,m,D7BZ,63.8
1999-10-01,m,D7C2,65.8
1999-10-01,m,D7C3,97.0
1999-10-01,m,D7C4,98.3
1999-10-01,m,D7C5,29.9
1999-10-01,m,D7C6,61.5
1999-10-01,m,D7C7,70.7
1999-11-01,m,D7BT,72.4
1999-11-01,m,D7BU,65.9
1999-11-01,m,D7BV,54.3
1999-11-01,m,D7BW,176.6
1999-11-01,m,D7BX,54.3
1999-11-01,m,D7BY,85.9
1999-11-01,m,D7BZ,64.0
1999-11-01,m,D7C2,65.6
1999-11-01,m,D7C3,97.2
1999-11-01,m,D7C4,98.3
1999-11-01,m,D7C5,29.9
1999-11-01,m,D7C6,61.5
1999-11-01,m,D7C7,70.7
1999-12-01,m,D7BT,72.6
1999-12-01,m,D7BU,66.0
1999-12-01,m,D7BV,54.1
1999-12-01,m,D7BW,175.1
1999-12-01,m,D7BX,54.5
1999-12-01,m,D7BY,87.6
1999-12-01,m,D7BZ,63.9
1999-12-01,m,D7C2,65.8
1999-12-01,m,D7C3,97.7
1999-12-01,m,D7C4,98.3
1999-12-01,m,D7C5,29.9
1999-12-01,m,D7C6,61.6
1999-12-01,m,D7C7,70.6
2000-01-01,m,D7BT,71.9
2000-01-01,m,D7BU,66.0
2000-01-01,m,D7BV,54.6
2000-01-01,m,D7BW,161.5
2000-01-01,m,D7BX,54.6
2000-01-01,m,D7BY,83.2
2000-01-01,m,D7BZ,64.1
2000-01-01,m,D7C2,65.6
2000-01-01,m,D7C3,97.7
2000-01-01,m,D7C4,98.1
2000-01-01,m,D7C5,29.9
2000-01-01,m,D7C6,61.7
2000-01-01,m,D7C7,70.6
2000-02-01,m,D7BT,72.2
2000-02-01,m,D7BU,65.9
2000-02-01,m,D7BV,54.8
2000-02-01,m,D7BW,164.0
2000-02-01,m,D7BX,54.6
2000-02-01,m,D7BY,83.6
2000-02-01,m,D7BZ,64.1
2000-02-01,m,D7C2,66.1
2000-02-01,m,D7C3,97.1
2000-02-01,m,D7C4,98.2
2000-02-01,m,D7C5,29.9
2000-02-01,m,D7C6,61.8
2000-02-01,m,D7C7,70.4
2000-03-01,m,D7BT,72.3
2000-03-01,m,D7BU,65.4
2000-03-01,m,D7BV,54.8
2000-03-01,m,D7BW,166.1
2000-03-01,m,D7BX,54.6
2000-03-01,m,D7BY,84.5
2000-03-01,m,D7BZ,64.4
2000-03-01,m,D7C2,66.6
2000-03-01,m,D7C3,96.8
2000-03-01,m,D7C4,98.1
2000-03-01,m,D7C5,29.9
2000-03-01,m,D7C6,62.0
2000-03-01,m,D7C7,70.5
2000-04-01,m,D7BT,72.6
2000-04-01,m,D7BU,65.2
2000-04-01,m,D7BV,56.6
2000-04-01,m,D7BW,166.7
2000-04-01,m,D7BX,54.3
2000-04-01,m,D7BY,84.4
2000-04-01,m,D7BZ,64.6
2000-04-01,m,D7C2,67.2
2000-04-01,m,D7C3,96.2
2000-04-01,m,D7C4,98.3
2000-04-01,m,D7C5,29.9
2000-04-01,m,D7C6,62.3
2000-04-01,m,D7C7,70.5
2000-05-01,m,D7BT,72.8
2000-05-01,m,D7BU,65.9
2000-05-01,m,D7BV,56.7
2000-05-01,m,D7BW,166.4
2000-05-01,m,D7BX,54.2
2000-05-01,m,D7BY,84.6
2000-05-01,m,D7BZ,64.7
2000-05-01,m,D7C2,67.3
2000-05-01,m,D7C3,95.7
2000-05-01,m,D7C4,98.5
2000-05-01,m,D7C5,29.9
2000-05-01,m,D7C6,62.7
2000-05-01,m,D7C7,70.8
2000-06-01,m,D7BT,72.9
2000-06-01,m,D7BU,66.1
2000-06-01,m,D7BV,56.7
2000-06-01,m,D7BW,165.6
2000-06-01,m,D7BX,54.2
2000-06-01,m,D7BY,84.1
2000-06-01,m,D7BZ,64.7
2000-06-01,m,D7C2,68.1
2000-06-01,m,D7C3,95.6
2000-06-01,m,D7C4,98.4
2000-06-01,m,D7C5,29.9
2000-06-01,m,D7C6,62.9
2000-06-01,m,D7C7,70.6
2000-07-01,m,D7BT,72.5
2000-07-01,m,D7BU,66.6
2000-07-01,m,D7BV,56.6
2000-07-01,m,D7BW,152.6
2000-07-01,m,D7BX,54.4
2000-07-01,m,D7BY,82.4
2000-07-01,m,D7BZ,64.9
2000-07-01,m,D7C2,68.1
2000-07-01,m,D7C3,96.4
2000-07-01,m,D7C4,98.2
2000-07-01,m,D7C5,29.9
2000-07-01,m,D7C6,63.1
2000-07-01,m,D7C7,70.8
2000-08-01,m,D7BT,72.5
2000-08-01,m,D7BU,66.1
2000-08-01,m,D7BV,56.8
2000-08-01,m,D7BW,155.3
2000-08-01,m,D7BX,54.5
2000-08-01,m,D7BY,83.0
2000-08-01,m,D7BZ,65.3
2000-08-01,m,D7C2,67.4
2000-08-01,m,D7C3,94.4
2000-08-01,m,D7C4,98.4
2000-08-01,m,D7C5,29.9
2000-08-01,m,D7C6,63.5
2000-08-01,m,D7C7,71.1
2000-09-01,m,D7BT,73.1
2000-09-01,m,D7BU,66.3
2000-09-01,m,D7BV,57.1
2000-09-01,m,D7BW,161.4
2000-09-01,m,D7BX,54.8
2000-09-01,m,D7BY,84.3
2000-09-01,m,D7BZ,65.4
2000-09-01,m,D7C2,67.7
2000-09-01,m,D7C3,93.7
2000-09-01,m,D7C4,99.0
2000-09-01,m,D7C5,31.6
2000-09-01,m,D7C6,63.6
2000-09-01,m,D7C7,71.2
2000-10-01,m,D7BT,73.1
2000-10-01,m,D7BU,66.3
2000-10-01,m,D7BV,57.1
2000-10-01,m,D7BW,161.6
2000-10-01,m,D7BX,55.0
2000-10-01,m,D7BY,83.4
2000-10-01,m,D7BZ,65.5
2000-10-01,m,D7C2,67.2
2000-10-01,m,D7C3,93.6
2000-10-01,m,D7C4,99.2
2000-10-01,m,D7C5,31.9
2000-10-01,m,D7C6,63.8
2000-10-01,m,D7C7,71.5
2000-11-01,m,D7BT,73.2
2000-11-01,m,D7BU,66.7
2000-11-01,m,D7BV,57.0
2000-11-01,m,D7BW,162.7
2000-11-01,m,D7BX,54.9
2000-11-01,m,D7BY,84.4
2000-11-01,m,D7BZ,65.4
2000-11-01,m,D7C2,67.3
2000-11-01,m,D7C3,93.8
2000-11-01,m,D7C4,98.9
2000-11-01,m,D7C5,31.9
2000-11-01,m,D7C6,63.9
2000-11-01,m,D7C7,71.6
2000-12-01,m,D7BT,73.2
2000-12-01,m,D7BU,66.8
2000-12-01,m,D7BV,56.8
2000-12-01,m,D7BW,161.4
2000-12-01,m,D7BX,54.9
2000-12-01,m,D7BY,85.6
2000-12-01,m,D7BZ,65.6
2000-12-01,m,D7C2,67.0
2000-12-01,m,D7C3,92.7
2000-12-01,m,D7C4,98.9
2000-12-01,m,D7C5,31.9
2000-12-01,m,D7C6,64.0
2000-12-01,m,D7C7,71.8
2001-01-01,m,D7BT,72.6
2001-01-01,m,D7BU,67.0
2001-01-01,m,D7BV,57.2
2001-01-01,m,D7BW,149.8
2001-01-01,m,D7BX,54.9
2001-01-01,m,D7BY,82.4
2001-01-01,m,D7BZ,66.0
2001-01-01,m,D7C2,66.6
2001-01-01,m,D7C3,89.9
2001-01-01,m,D7C4,98.5
2001-01-01,m,D7C5,31.9
2001-01-01,m,D7C6,64.1
2001-01-01,m,D7C7,72.0
2001-02-01,m,D7BT,72.7
2001-02-01,m,D7BU,67.1
2001-02-01,m,D7BV,57.6
2001-02-01,m,D7BW,151.8
2001-02-01,m,D7BX,55.0
2001-02-01,m,D7BY,83.1
2001-02-01,m,D7BZ,66.1
2001-02-01,m,D7C2,66.4
2001-02-01,m,D7C3,89.0
2001-02-01,m,D7C4,99.0
2001-02-01,m,D7C5,31.9
2001-02-01,m,D7C6,64.2
2001-02-01,m,D7C7,72.3
2001-03-01,m,D7BT,73.0
2001-03-01,m,D7BU,67.9
2001-03-01,m,D7BV,58.0
2001-03-01,m,D7BW,154.1
2001-03-01,m,D7BX,54.9
2001-03-01,m,D7BY,84.2
2001-03-01,m,D7BZ,66.6
2001-03-01,m,D7C2,66.0
2001-03-01,m,D7C3,87.7
2001-03-01,m,D7C4,98.9
2001-03-01,m,D7C5,31.9
2001-03-01,m,D7C6,64.5
2001-03-01,m,D7C7,72.4
2001-04-01,m,D7BT,73.4
2001-04-01,m,D7BU,68.1
2001-04-01,m,D7BV,58.2
2001-04-01,m,D7BW,152.5
2001-04-01,m,D7BX,55.9
2001-04-01,m,D7BY,83.8
2001-04-01,m,D7BZ,67.0
2001-04-01,m,D7C2,67.0
2001-04-01,m,D7C3,87.5
2001-04-01,m,D7C4,99.4
2001-04-01,m,D7C5,31.9
2001-04-01,m,D7C6,64.9
2001-04-01,m,D7C7,72.9
2001-05-01,m,D7BT,74.0
2001-05-01,m,D7BU,70.0
2001-05-01,m,D7BV,58.1
2001-05-01,m,D7BW,152.8
2001-05-01,m,D7BX,56.1
2001-05-01,m,D7BY,84.3
2001-05-01,m,D7BZ,67.5
2001-05-01,m,D7C2,67.9
2001-05-01,m,D7C3,87.8
2001-05-01,m,D7C4,99.7
2001-05-01,m,D7C5,31.9
2001-05-01,m,D7C6,65.2
2001-05-01,m,D7C7,73.3
2001-06-01,m,D7BT,74.1
2001-06-01,m,D7BU,70.4
2001-06-01,m,D7BV,58.2
2001-06-01,m,D7BW,152.7
2001-06-01,m,D7BX,56.1
2001-06-01,m,D7BY,84.2
2001-06-01,m,D7BZ,67.1
2001-06-01,m,D7C2,68.2
2001-06-01,m,D7C3,87.6
2001-06-01,m,D7C4,99.8
2001-06-01,m,D7C5,31.9
2001-06-01,m,D7C6,65.4
2001-06-01,m,D7C7,73.5
2001-07-01,m,D7BT,73.6
2001-07-01,m,D7BU,69.0
2001-07-01,m,D7BV,58.2
2001-07-01,m,D7BW,141.6
2001-07-01,m,D7BX,56.0
2001-07-01,m,D7BY,82.5
2001-07-01,m,D7BZ,67.5
2001-07-01,m,D7C2,68.4
2001-07-01,m,D7C3,88.4
2001-07-01,m,D7C4,99.9
2001-07-01,m,D7C5,31.9
2001-07-01,m,D7C6,65.6
2001-07-01,m,D7C7,73.2
2001-08-01,m,D7BT,73.9
2001-08-01,m,D7BU,68.8
2001-08-01,m,D7BV,58.3
2001-08-01,m,D7BW,145.7
2001-08-01,m,D7BX,56.1
2001-08-01,m,D7BY,83.2
2001-08-01,m,D7BZ,67.7
2001-08-01,m,D7C2,68.6
2001-08-01,m,D7C3,89.8
2001-08-01,m,D7C4,100.1
2001-08-01,m,D7C5,31.9
2001-08-01,m,D7C6,65.7
2001-08-01,m,D7C7,73.3
2001-09-01,m,D7BT,74.1
2001-09-01,m,D7BU,68.7
2001-09-01,m,D7BV,58.6
2001-09-01,m,D7BW,150.3
2001-09-01,m,D7BX,56.3
2001-09-01,m,D7BY,84.4
2001-09-01,m,D7BZ,67.8
2001-09-01,m,D7C2,67.4
2001-09-01,m,D7C3,89.9
2001-09-01,m,D7C4,100.3
2001-09-01,m,D7C5,33.3
2001-09-01,m,D7C6,65.9
2001-09-01,m,D7C7,73.7
2001-10-01,m,D7BT,73.9
2001-10-01,m,D7BU,68.8
2001-10-01,m,D7BV,58.7
2001-10-01,m,D7BW,149.3
2001-10-01,m,D7BX,56.2
2001-10-01,m,D7BY,83.6
2001-10-01,m,D7BZ,67.9
2001-10-01,m,D7C2,66.9
2001-10-01,m,D7C3,90.4
2001-10-01,m,D7C4,100.3
2001-10-01,m,D7C5,33.4
2001-10-01,m,D7C6,66.1
2001-10-01,m,D7C7,73.7
2001-11-01,m,D7BT,73.8
2001-11-01,m,D7BU,68.7
2001-11-01,m,D7BV,58.5
2001-11-01,m,D7BW,149.9
2001-11-01,m,D7BX,56.1
2001-11-01,m,D7BY,84.7
2001-11-01,m,D7BZ,68.3
2001-11-01,m,D7C2,65.5
2001-11-01,m,D7C3,90.1
2001-11-01,m,D7C4,100.4
2001-11-01,m,D7C5,33.4
2001-11-01,m,D7C6,66.2
2001-11-01,m,D7C7,73.7
2001-12-01,m,D7BT,74.0
2001-12-01,m,D7BU,69.1
2001-12-01,m,D7BV,58.1
2001-12-01,m,D7BW,149.3
2001-12-01,m,D7BX,56.2
2001-12-01,m,D7BY,86.0
2001-12-01,m,D7BZ,68.3
2001-12-01,m,D7C2,65.7
2001-12-01,m,D7C3,90.1
2001-12-01,m,D7C4,100.5
2001-12-01,m,D7C5,33.4
2001-12-01,m,D7C6,66.3
2001-12-01,m,D7C7,74.0
2002-01-01,m,D7BT,73.7
2002-01-01,m,D7BU,69.7
2002-01-01,m,D7BV,58.6
2002-01-01,m,D7BW,140.5
2002-01-01,m,D7BX,56.6
2002-01-01,m,D7BY,83.1
2002-01-01,m,D7BZ,68.8
2002-01-01,m,D7C2,65.8
2002-01-01,m,D7C3,89.8
2002-01-01,m,D7C4,100.4
2002-01-01,m,D7C5,33.4
2002-01-01,m,D7C6,66.4
2002-01-01,m,D7C7,74.3
2002-02-01,m,D7BT,73.8
2002-02-01,m,D7BU,69.6
2002-02-01,m,D7BV,58.7
2002-02-01,m,D7BW,140.3
2002-02-01,m,D7BX,56.6
2002-02-01,m,D7BY,83.8
2002-02-01,m,D7BZ,68.7
2002-02-01,m,D7C2,65.9
2002-02-01,m,D7C3,90.0
2002-02-01,m,D7C4,100.5
2002-02-01,m,D7C5,33.4
2002-02-01,m,D7C6,66.5
2002-02-01,m,D7C7,74.2
2002-03-01,m,D7BT,74.1
2002-03-01,m,D7BU,69.8
2002-03-01,m,D7BV,58.7
2002-03-01,m,D7BW,141.8
2002-03-01,m,D7BX,56.6
2002-03-01,m,D7BY,85.0
2002-03-01,m,D7BZ,69.0
2002-03-01,m,D7C2,66.3
2002-03-01,m,D7C3,89.5
2002-03-01,m,D7C4,100.8
2002-03-01,m,D7C5,33.4
2002-03-01,m,D7C6,66.8
2002-03-01,m,D7C7,74.3
2002-04-01,m,D7BT,74.4
2002-04-01,m,D7BU,69.6
2002-04-01,m,D7BV,58.8
2002-04-01,m,D7BW,141.1
2002-04-01,m,D7BX,57.2
2002-04-01,m,D7BY,83.9
2002-04-01,m,D7BZ,69.5
2002-04-01,m,D7C2,67.3
2002-04-01,m,D7C3,89.6
2002-04-01,m,D7C4,101.2
2002-04-01,m,D7C5,33.4
2002-04-01,m,D7C6,67.1
2002-04-01,m,D7C7,74.9
2002-05-01,m,D7BT,74.6
2002-05-01,m,D7BU,69.4
2002-05-01,m,D7BV,59.3
2002-05-01,m,D7BW,141.7
2002-05-01,m,D7BX,57.3
2002-05-01,m,D7BY,84.6
2002-05-01,m,D7BZ,69.8
2002-05-01,m,D7C2,67.6
2002-05-01,m,D7C3,89.4
2002-05-01,m,D7C4,101.1
2002-05-01,m,D7C5,33.4
2002-05-01,m,D7C6,67.4
2002-05-01,m,D7C7,75.1
2002-06-01,m,D7BT,74.6
2002-06-01,m,D7BU,68.9
2002-06-01,m,D7BV,59.2
2002-06-01,m,D7BW,140.4
2002-06-01,m,D7BX,57.4
2002-06-01,m,D7BY,83.9
2002-06-01,m,D7BZ,70.1
2002-06-01,m,D7C2,68.0
2002-06-01,m,D7C3,89.5
2002-06-01,m,D7C4,101.4
2002-06-01,m,D7C5,33.4
2002-06-01,m,D7C6,67.6
2002-06-01,m,D7C7,75.0
2002-07-01,m,D7BT,74.4
2002-07-01,m,D7BU,68.8
2002-07-01,m,D7BV,59.6
2002-07-01,m,D7BW,131.8
2002-07-01,m,D7BX,57.4
2002-07-01,m,D7BY,82.8
2002-07-01,m,D7BZ,70.0
2002-07-01,m,D7C2,68.8
2002-07-01,m,D7C3,89.4
2002-07-01,m,D7C4,101.2
2002-07-01,m,D7C5,33.4
2002-07-01,m,D7C6,67.8
2002-07-01,m,D7C7,74.8
2002-08-01,m,D7BT,74.6
2002-08-01,m,D7BU,68.7
2002-08-01,m,D7BV,59.4
2002-08-01,m,D7BW,133.3
2002-08-01,m,D7BX,57.4
2002-08-01,m,D7BY,83.2
2002-08-01,m,D7BZ,70.4
2002-08-01,m,D7C2,69.0
2002-08-01,m,D7C3,89.6
2002-08-01,m,D7C4,101.8
2002-08-01,m,D7C5,33.4
2002-08-01,m,D7C6,68.0
2002-08-01,m,D7C7,74.9
2002-09-01,m,D7BT,74.8
2002-09-01,m,D7BU,68.8
2002-09-01,m,D7BV,59.7
2002-09-01,m,D7BW,139.9
2002-09-01,m,D7BX,57.5
2002-09-01,m,D7BY,84.2
2002-09-01,m,D7BZ,70.5
2002-09-01,m,D7C2,67.7
2002-09-01,m,D7C3,89.8
2002-09-01,m,D7C4,102.0
2002-09-01,m,D7C5,34.2
2002-09-01,m,D7C6,68.1
2002-09-01,m,D7C7,75.1
2002-10-01,m,D7BT,74.9
2002-10-01,m,D7BU,69.0
2002-10-01,m,D7BV,59.6
2002-10-01,m,D7BW,139.2
2002-10-01,m,D7BX,57.6
2002-10-01,m,D7BY,83.4
2002-10-01,m,D7BZ,70.6
2002-10-01,m,D7C2,67.6
2002-10-01,m,D7C3,90.1
2002-10-01,m,D7C4,102.2
2002-10-01,m,D7C5,36.3
2002-10-01,m,D7C6,68.3
2002-10-01,m,D7C7,76.0
2002-11-01,m,D7BT,74.9
2002-11-01,m,D7BU,68.9
2002-11-01,m,D7BV,59.4
2002-11-01,m,D7BW,141.1
2002-11-01,m,D7BX,57.6
